seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.964489937,0.213980198,1.038845062,4.144264936,6.361580133,11679.43359,,6.865761161,11526.08694
12,60,0.961189985,0.242899895,1.011005163,4.91896677,7.134061813,12474.74418,,,
13,60,0.950995922,0.217592001,0.942909956,3.151598215,5.263096094,13104.44401,,,
14,60,0.974746943,0.143722057,0.997354984,4.808583975,6.924407959,11074.16721,,,
15,60,0.988397121,0.201501846,1.034197092,4.877894878,7.101990938,11238.67185,,,
16,60,0.933968306,0.240082979,0.997960091,4.94702673,7.119038105,12293.61037,,,
17,60,0.909776926,0.207112074,1.020773172,3.969039917,6.106702089,10985.71211,,,
18,60,0.968788147,0.260427952,1.013957024,6.620917082,8.864090204,11265.69553,,,
19,60,0.955817938,0.181578398,0.939233065,4.366093874,6.442723274,10197.83863,,,
20,60,0.953518867,0.268558025,1.035971165,5.08187294,7.339920998,10946.55196,,,
