seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.020090103,0.231662035,0.958971024,2.011876106,4.222599268,14618.12561,,4.089251375,14333.72795
12,60,0.99503994,0.199600935,0.838390112,1.979667902,4.012698889,14595.25338,,,
13,60,1.046398878,0.275734901,0.959755182,2.030418158,4.312307119,14502.789,,,
14,60,1.040167332,0.149981022,0.812741756,1.910057306,3.912947416,14016.6178,,,
15,60,0.977957249,0.245717049,0.884541988,2.036462784,4.14467907,14232.18117,,,
16,60,0.976296902,0.144249678,0.934911013,2.034729481,4.090187073,14798.97232,,,
17,60,1.035198927,0.230322123,0.87432313,1.971415758,4.111259937,14066.2438,,,
18,60,0.951583147,0.249168158,0.90118289,1.982396841,4.084331036,14632.47715,,,
19,60,0.947935104,0.203018904,0.851164103,1.884148836,3.886266947,14109.68751,,,
20,60,0.971512079,0.247475863,0.920689821,1.975559235,4.115236998,13764.93175,,,
