seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.963752985,0.200314045,0.959413052,4.529294968,6.652775049,12148.44011,,6.757712293,11839.37424
12,60,0.945713997,0.220044136,1.012169838,5.331963062,7.509891033,12658.83188,,,
13,60,0.935174704,0.204051018,1.025537252,4.78396821,6.948731184,12365.2866,,,
14,60,0.963073015,0.221627235,1.032161713,4.587996244,6.804858208,11703.01332,,,
15,60,0.90033412,0.209826708,0.978549957,3.450857401,5.539568186,11841.58227,,,
16,60,0.922117949,0.205504894,1.021014929,4.483301401,6.631939173,12395.34818,,,
17,60,0.943472862,0.245504141,1.042567968,4.110960245,6.342505217,10976.6496,,,
18,60,0.977632999,0.218394756,0.976801872,4.451779366,6.624608994,12170.12973,,,
19,60,0.965075016,0.196196079,1.032261848,4.720154047,6.913686991,11027.31517,,,
20,60,0.962759972,0.204376221,1.073848009,5.367574692,7.608558893,11107.14552,,,
