seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.016487837,0.226930141,0.938471079,1.67057991,3.852468967,15022.10381,,3.923746562,14924.53927
12,60,1.120330811,0.239594936,0.955820084,1.747869253,4.063615084,16364.09087,,,
13,60,1.003506184,0.221432924,0.908169031,1.800239801,3.93334794,17008.58535,,,
14,60,1.013768196,0.167984009,0.860958099,1.690598726,3.733309031,14195.78327,,,
15,60,1.011272907,0.227152109,1.02063179,1.725970984,3.98502779,14618.84966,,,
16,60,1.059037209,0.270378351,0.999098063,1.751349449,4.079863071,15965.0599,,,
17,60,1.000625134,0.216467381,0.917098999,1.745491266,3.879682779,14164.49309,,,
18,60,1.108081818,0.229468822,0.972497225,1.697759151,4.007807016,14609.80835,,,
19,60,1.049930096,0.155734777,0.902123213,1.661310911,3.769098997,13143.77701,,,
20,60,1.01128602,0.27540493,0.95736289,1.689191103,3.933244944,14152.8414,,,
