seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.012666225,0.217011929,0.93188405,16.35195374,18.51351595,11500.95185,,16.9222719,10901.98279
12,60,0.981031895,0.19376111,0.975558758,11.74864626,13.89899802,11697.21064,,,
13,60,0.958904743,0.175204039,0.894739866,16.18528414,18.21413279,11770.81551,,,
14,60,1.038110971,0.202482939,0.827275038,16.6358521,18.70372105,9427.232379,,,
15,60,0.944867849,0.212023973,0.921545029,8.550873041,10.62930989,11041.9608,,,
16,60,1.006282091,0.160157919,0.801713228,11.25221372,13.22036695,11580.70531,,,
17,60,1.013188839,0.173582077,0.893427849,13.6902914,15.77049017,10114.35403,,,
18,60,0.947769642,0.199561834,0.932713032,16.24529171,18.32533622,10741.96369,,,
19,60,0.997049809,0.219296932,0.919425964,19.27331018,21.40908289,10641.98901,,,
20,60,0.975080967,0.195483208,0.969476938,18.39772391,20.53776503,10502.64463,,,
