seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.940355062,0.168318987,0.833762169,14.3478117,16.29024792,11143.88447,,16.32015066,11000.64412
12,60,0.983466148,0.196485043,0.932081938,17.62364984,19.73568296,10949.00624,,,
13,60,0.965293169,0.166760921,0.794224977,9.853964806,11.78024387,11712.55514,,,
14,60,0.955317974,0.247352839,0.976782084,19.76353407,21.94298697,10219.33761,,,
15,60,0.958782911,0.215148926,0.916825056,16.10600901,18.1967659,11107.2975,,,
16,60,0.938277245,0.196243286,0.882910013,10.50106549,12.51849604,11576.81816,,,
17,60,0.956582069,0.235278845,0.921524048,16.79060316,18.90398812,11045.54764,,,
18,60,1.024358988,0.210221052,0.879068136,15.36584973,17.47949791,10796.85564,,,
19,60,0.992690802,0.210602045,0.885735989,15.47118115,17.56020999,10580.06115,,,
20,60,0.931940079,0.179182053,0.836531878,6.845732927,8.793386936,10875.07765,,,
