seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.952745914,0.243029118,0.957612991,17.52310085,19.67648888,11809.85073,,17.60187933,11386.24143
12,60,0.975213051,0.228495836,0.833013058,16.03647995,18.07320189,11855.46586,,,
13,60,0.958883047,0.194455862,0.841893196,12.99852085,14.99375296,11882.71309,,,
14,60,1.008773088,0.202306747,0.930238008,15.51057792,17.65189576,11073.72822,,,
15,60,0.95043993,0.203634977,0.897200823,7.083640099,9.134915829,11415.49897,,,
16,60,0.934103966,0.261096239,1.029807806,18.91929007,21.14429808,12002.26037,,,
17,60,0.962923765,0.226351023,0.986653805,18.24499321,20.4209218,10865.6836,,,
18,60,0.953126907,0.179810047,0.794167995,12.90336418,14.83046913,11633.53846,,,
19,60,0.960691214,0.268308878,1.044687033,17.78628778,20.05997491,10788.95945,,,
20,60,1.005684137,0.204897165,0.931558132,17.89073467,20.03287411,10534.71554,,,
