seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.97243309,0.213894129,1.059504271,3.985628605,6.231460094,11670.59829,,7.899756908,11480.83933
12,60,0.963349104,0.218969107,1.065945864,5.412334681,7.660598755,12196.14481,,,
13,60,0.920572042,0.194527149,0.945036888,5.543499708,7.603635788,12703.75741,,,
14,60,0.931100845,0.243081808,1.10501194,3.654115438,5.933310032,11141.07058,,,
15,60,0.91228199,0.213867903,0.914089918,8.025985479,10.06622529,10829.16597,,,
16,60,0.925686836,0.291046143,0.965624094,6.310667992,8.493025064,11502.95537,,,
17,60,0.909765959,0.195327997,0.953938961,5.809606075,7.868638992,11618.45943,,,
18,60,0.961358786,0.231005907,1.060571194,7.202206373,9.45514226,11289.62475,,,
19,60,0.990571976,0.196493149,1.009327888,6.24040699,8.436800003,10632.20683,,,
20,60,0.97458601,0.197694778,0.999967813,5.076484203,7.248732805,11224.40986,,,
