seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.932649136,0.252876997,1.045598984,15.55950093,17.79062605,11262.09126,,15.54010718,11159.28713
12,60,0.941786051,0.272813082,1.095833778,20.07620907,22.38664198,11626.44119,,,
13,60,0.941076994,0.195229053,0.943358898,7.627424955,9.707089901,12135.36131,,,
14,60,0.965797901,0.186527014,1.00318408,15.23788214,17.39339113,10859.99686,,,
15,60,0.944438934,0.156982899,0.974137306,7.680683851,9.75624299,10695.03713,,,
16,60,0.936271906,0.242289066,1.077028751,11.1383822,13.39397192,11363.51633,,,
17,60,0.932096004,0.251884699,1.054359913,19.07638836,21.31472898,11210.06154,,,
18,60,0.969072104,0.22894001,1.053187847,18.51475716,20.76595712,10888.08364,,,
19,60,0.960308075,0.173522949,0.983207941,7.470616817,9.587655783,10642.70399,,,
20,60,0.985685825,0.173700094,0.941407919,11.2039721,13.30476594,10909.57801,,,
