seed,x_axle,Greedy Time,final_calculation_time,Total Running time,Route Cost
17,120,39.029170751571655,0.0069162845611572266,39.03608703613281,11880.355018654132
18,3,40.634734869003296,0.008151054382324219,40.64288592338562,12215.889454319462
18,9,40.29871392250061,0.007069110870361328,40.30578303337097,12305.398651414886
18,15,39.86576700210571,0.0070629119873046875,39.87282991409302,12297.371905242106
18,21,39.659377098083496,0.007033824920654297,39.66641092300415,12288.757275556152
18,27,40.17033910751343,0.0069828033447265625,40.177321910858154,12275.131603429776
18,30,39.5185968875885,0.007089138031005859,39.52568602561951,12237.06353415138
18,45,39.8358793258667,0.006944894790649414,39.84282422065735,12189.760991954548
18,60,39.21985983848572,0.007025003433227539,39.226884841918945,12113.918175215147
18,90,39.171764850616455,0.006960868835449219,39.178725719451904,12009.000345060442
18,120,40.127389907836914,0.00947713851928711,40.1368670463562,11915.976782047936
19,3,41.05630588531494,0.00705718994140625,41.06336307525635,12129.243932714066
19,9,39.870845079422,0.007002115249633789,39.87784719467163,12177.649919391906
19,15,40.26078414916992,0.006994962692260742,40.26777911186218,12153.721722679458
19,21,39.943525314331055,0.00688481330871582,39.95041012763977,12156.528321324844
19,27,39.7256121635437,0.0070116519927978516,39.7326238155365,12132.385228800338
19,30,40.024998903274536,0.007234096527099609,40.032232999801636,12110.243583280278
19,45,39.562780141830444,0.007117033004760742,39.569897174835205,12060.76972041223
19,60,39.323150873184204,0.006986141204833984,39.33013701438904,12016.25288903344
19,90,39.39073920249939,0.00712895393371582,39.397868156433105,11916.679174870214
19,120,39.1861629486084,0.006926774978637695,39.193089723587036,11846.562559901418
20,3,41.540756940841675,0.007077217102050781,41.547834157943726,12146.29771326091
20,9,40.300528049468994,0.008712053298950195,40.309240102767944,12177.581836352409
20,15,39.91247320175171,0.0072479248046875,39.9197211265564,12168.941131361496
20,21,39.7827787399292,0.00702214241027832,39.78980088233948,12165.056603196292
20,27,39.880671977996826,0.007025241851806641,39.88769721984863,12155.175654528357
20,30,39.99459505081177,0.0071790218353271484,40.001774072647095,12131.627152551811
20,45,39.54935598373413,0.0070149898529052734,39.556370973587036,12067.66528016042
20,60,39.35775327682495,0.007046699523925781,39.36479997634888,12000.862061951793
20,90,39.48586893081665,0.007079124450683594,39.492948055267334,11919.033481801887
20,120,39.28969192504883,0.006946086883544922,39.29663801193237,11841.077671404664
