seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.011023998,0.219662905,0.963224888,1.795895338,3.989807129,15477.77061,,3.947673869,14893.67845
12,60,1.04715991,0.251916647,0.843499899,1.798371315,3.940947771,15555.86719,,,
13,60,0.986538887,0.208793163,0.870127916,1.764831066,3.830291033,15555.11117,,,
14,60,0.978091955,0.206091166,0.938439131,1.761415482,3.884037733,14382.36626,,,
15,60,0.993955851,0.21162796,0.888022184,1.758960724,3.852566719,14832.28506,,,
16,60,1.0067451,0.277806997,1.041481018,1.830704927,4.156738043,15932.141,,,
17,60,0.994411945,0.198403835,0.971465826,1.759816408,3.924098015,14182.48518,,,
18,60,0.971862078,0.16069293,0.79528904,1.804169178,3.732013226,15198.45587,,,
19,60,1.043648958,0.246335268,1.055932283,1.766880512,4.112797022,14078.82742,,,
20,60,1.106109142,0.224300623,0.933772087,1.789260149,4.053442001,13741.47473,,,
