seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,
11,1000,0.128333092,0.283344269,4.922360897,0.111185789,5.445224047,1414.890324,,0.16213181,0.187380838,4.27077527,0.10012114,4.72040906,1227.460014
11,5000,0.51224184,0.254733086,4.601766109,0.909834146,6.278575182,6516.932973,,0.509614944,0.249752474,4.39922812,1.119950867,6.278546405,5695.90211
11,10000,1.051057816,0.356657982,3.850312948,3.114033222,8.372061968,12589.07582,,1.066624737,0.353543091,4.289067316,3.622338676,9.33157382,11132.14298
11,15000,2.09231329,0.304004908,4.709550142,11.92687774,19.03274608,18759.1903,,1.753485394,0.408920193,4.444859934,9.981567931,16.58883345,16493.73253
11,20000,2.628891945,0.478289127,4.280707836,13.16172266,20.54961157,24924.74446,,2.369423532,0.519263268,4.46270175,16.02139652,23.37278507,21888.16978
12,1000,0.203704119,0.173233986,3.997713804,0.094825983,4.469477892,1425.411349,,,,,,,
12,5000,0.539588213,0.270893097,4.357849836,1.196395874,6.36472702,6405.007911,,,,,,,
12,10000,1.077380896,0.37996006,4.389652014,3.412197113,9.259190083,12646.65231,,,,,,,
12,15000,1.7630229,0.49120903,4.707603931,8.248048306,15.20988417,18810.7347,,,,,,,
12,20000,2.342746735,0.435986757,4.231161118,16.09134841,23.10124302,24863.96771,,,,,,,
13,1000,0.173037052,0.183190107,4.412213802,0.124503136,4.892944098,1425.194523,,,,,,,
13,5000,0.504163027,0.24977088,4.260779858,1.259430408,6.274144173,6541.375428,,,,,,,
13,10000,1.077618122,0.361132622,4.203449965,3.741205215,9.383405924,12794.40426,,,,,,,
13,15000,1.850313902,0.450086117,4.775560856,8.408433914,15.48439479,18929.11719,,,,,,,
13,20000,2.476746082,0.540352106,4.563225031,17.93354392,25.51386714,25115.85347,,,,,,,
14,1000,0.175430059,0.181957722,4.694221973,0.08127141,5.132881165,931.6500024,,,,,,,
14,5000,0.517857075,0.236149073,4.350410938,0.86088109,5.965298176,4226.800547,,,,,,,
14,10000,1.072829247,0.317022085,4.273062944,4.159965754,9.82288003,8214.688532,,,,,,,
14,15000,1.685450077,0.381425858,4.148278952,7.706780195,13.92193508,12364.58515,,,,,,,
14,20000,2.2864182,0.369812012,4.477992058,12.19522047,19.32944274,16326.47405,,,,,,,
15,1000,0.131841898,0.172930956,3.953845024,0.091423988,4.350041866,1227.048067,,,,,,,
15,5000,0.505357027,0.242686033,3.435587883,0.94940424,5.133035183,5759.04752,,,,,,,
15,10000,1.058932066,0.352487803,4.38366127,3.533821106,9.328902245,11104.99384,,,,,,,
15,15000,1.665370941,0.372594833,4.226800919,10.79461837,17.05938506,16263.24918,,,,,,,
15,20000,2.312401056,0.571973801,4.6251719,14.83249903,22.34204578,21922.73987,,,,,,,
16,1000,0.166877985,0.167997837,3.753793001,0.109574318,4.198243141,1377.950083,,,,,,,
16,5000,0.501828194,0.241312027,4.882729769,0.955728054,6.581598043,6311.424591,,,,,,,
16,10000,1.049827814,0.338428259,4.090579033,3.82926774,9.308102846,12418.79718,,,,,,,
16,15000,1.700982094,0.485854149,4.524599075,11.38109469,18.09253001,18289.64223,,,,,,,
16,20000,2.279735088,0.391368866,4.513848066,21.62875104,28.81370306,24224.31421,,,,,,,
17,1000,0.13420701,0.182538986,4.392041922,0.093523264,4.802311182,1049.05837,,,,,,,
17,5000,0.494102716,0.24112916,4.578381777,1.178609371,6.492223024,4890.148793,,,,,,,
17,10000,1.045180082,0.314391851,4.195158958,4.759817123,10.31454802,9578.792792,,,,,,,
17,15000,1.689131975,0.3619349,4.279402971,9.707967281,16.03843713,14247.58675,,,,,,,
17,20000,2.277811289,0.613407135,4.573168993,14.40121675,21.86560416,19014.0546,,,,,,,
18,1000,0.175415993,0.177130222,4.072974205,0.090651751,4.516172171,1144.77462,,,,,,,
18,5000,0.509732723,0.251410007,4.279061079,1.824350119,6.864553928,5332.062628,,,,,,,
18,10000,1.088055849,0.333645105,4.715058088,3.274332047,9.411091089,10616.89896,,,,,,,
18,15000,1.737267971,0.411144018,4.747248173,14.38399267,21.27965283,15765.24977,,,,,,,
18,20000,2.404602051,0.571902037,4.630471945,13.31500983,20.92198586,20998.7479,,,,,,,
19,1000,0.16640377,0.17937994,4.36213398,0.101381302,4.809298992,1152.502507,,,,,,,
19,5000,0.501749992,0.248479128,4.358144999,1.100862265,6.209236383,5553.514483,,,,,,,
19,10000,1.067322254,0.410749197,4.22251606,3.061830521,8.762418032,10845.88902,,,,,,,
19,15000,1.720472813,0.449714184,4.337543249,9.265118837,15.77284908,15938.96414,,,,,,,
19,20000,2.358387947,0.510048866,4.149915695,19.79425168,26.81260419,20991.67431,,,,,,,
20,1000,0.166067123,0.172104359,4.146454096,0.102870464,4.587496042,1126.120299,,,,,,,
20,5000,0.509528637,0.260962248,4.887568951,0.9640131,6.622072935,5422.706226,,,,,,,
20,10000,1.078043222,0.370955944,4.56722188,3.336916924,9.35313797,10511.23713,,,,,,,
20,15000,1.630527973,0.381233931,3.99201107,7.992747307,13.99652028,15569.00591,,,,,,,
20,20000,2.326494932,0.709491968,4.581354856,16.86040139,24.47774315,20499.12721,,,,,,,
