seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,
11,3,0.837205887,0.009710073,0.000115156,23.30892897,24.15596008,12291.61949,,3,0.753669417,0.018095109,0.000375614,21.68229284,22.45443298,9442.022716
11,9,0.833444834,0.044877052,0.001019955,21.92299008,22.80233192,12293.18545,,9,0.749632659,0.028329282,0.000836124,20.71115492,21.48995299,9471.363491
11,15,0.802578926,0.052997112,0.004512787,22.99848223,23.85857105,12302.41961,,15,0.779190795,0.04369477,0.004739633,19.96263503,20.79026023,9489.619366
11,21,0.964739084,0.091817141,0.021034956,22.34511495,23.42270613,12277.48728,,21,0.799544709,0.061873252,0.016531444,18.97282242,19.85077183,9498.326882
11,27,0.86082983,0.105013132,0.044337988,17.97328901,18.98346996,12389.93765,,27,0.802449908,0.083439198,0.043788302,17.4654059,18.39508331,9515.011818
11,30,0.835074186,0.095098019,0.065738916,19.70278692,20.69869804,12409.62854,,30,0.819646072,0.08384366,0.064239132,17.12369958,18.09142845,9517.694489
11,45,1.056580305,0.162512064,0.331044197,21.95277548,23.50291204,12355.31296,,45,0.880962956,0.134073195,0.321244686,15.41858175,16.75486259,9539.004432
11,60,1.060586929,0.194606066,1.06746006,8.360595703,10.68324876,12519.52375,,60,0.941409161,0.200052912,0.97337146,13.90891138,16.02374491,9558.443808
11,90,1.311230183,0.456985235,4.838516951,8.019962549,14.62669492,12620.71846,,90,1.043319926,0.351179745,4.778839273,11.54923771,17.72257665,9598.093675
11,120,1.247374058,0.49108696,16.27893615,8.029490709,26.04688787,12678.36917,,120,1.213956945,0.521102614,14.67052374,10.43983207,26.84541536,9635.837486
12,3,0.877066135,0.01749897,0.000561237,22.99095178,23.88607812,11816.01272,,,,,,,,
12,9,0.855703115,0.038557291,0.000858068,23.20217848,24.09729695,11899.45061,,,,,,,,
12,15,0.90573597,0.057020903,0.004925966,23.41791034,24.38559318,11916.60123,,,,,,,,
12,21,0.930491924,0.070609093,0.017318249,16.04685259,17.06527185,11886.99224,,,,,,,,
12,27,0.898903847,0.104028225,0.051389933,21.6802001,22.7345221,11877.38488,,,,,,,,
12,30,0.912105799,0.078958988,0.062283039,21.73518634,22.78853416,11888.79763,,,,,,,,
12,45,0.978157997,0.134575844,0.328994036,17.09850025,18.54022813,11919.97386,,,,,,,,
12,60,1.148232937,0.213161945,0.993857145,20.937114,23.29236603,11936.08991,,,,,,,,
12,90,1.135832071,0.344192028,4.779200077,8.835102797,15.09432697,11973.94109,,,,,,,,
12,120,1.323533058,0.543140888,13.92302918,11.63438654,27.42408967,12003.37017,,,,,,,,
13,3,0.76544714,0.022890091,0.000500202,22.63418245,23.42301989,12503.57937,,,,,,,,
13,9,0.781934738,0.035825729,0.00093627,21.5411222,22.35981894,12518.66638,,,,,,,,
13,15,0.802175999,0.035159826,0.004247904,22.52144527,23.363029,12591.41804,,,,,,,,
13,21,0.85087204,0.078607082,0.015398741,20.98657894,21.9314568,12571.45117,,,,,,,,
13,27,0.920391321,0.053604126,0.046332836,20.89066982,21.91099811,12565.65783,,,,,,,,
13,30,0.931499004,0.081104994,0.065964937,8.558062792,9.636631727,12763.63853,,,,,,,,
13,45,0.896555185,0.184221029,0.386854172,21.57558751,23.0432179,12566.18541,,,,,,,,
13,60,0.966920137,0.177247286,0.976020336,7.829220295,9.949408054,12691.55761,,,,,,,,
13,90,1.160422802,0.338378906,5.014734268,17.0615449,23.57508087,12654.2361,,,,,,,,
13,120,1.321657896,0.520054102,16.18091798,9.296946764,27.31957674,12748.38272,,,,,,,,
14,3,0.765156031,0.022889853,0.000356674,22.14589834,22.9343009,6171.085075,,,,,,,,
14,9,0.78674984,0.038588047,0.000904083,21.68722939,22.51347136,6184.507305,,,,,,,,
14,15,0.827653885,0.017854929,0.004307985,23.65993237,24.50974917,6175.265073,,,,,,,,
14,21,0.870283127,0.064466953,0.016254187,20.58183146,21.53283572,6211.292478,,,,,,,,
14,27,0.922163963,0.110107899,0.045940876,20.21067429,21.28888702,6219.721159,,,,,,,,
14,30,0.931921005,0.07917285,0.063624382,12.99725175,14.07196999,6248.909512,,,,,,,,
14,45,1.003669024,0.193865299,0.380838156,22.79755974,24.37593222,6199.656899,,,,,,,,
14,60,1.102965832,0.283774853,1.04191494,19.60160136,22.03025699,6220.465521,,,,,,,,
14,90,1.354725122,0.515809059,5.400156021,11.54714894,18.81783915,6271.568108,,,,,,,,
14,120,1.58734107,0.671375036,17.55272293,15.62116838,35.43260741,6266.458203,,,,,,,,
15,3,0.937289953,0.027023792,0.00049305,25.41672111,26.3815279,9949.523386,,,,,,,,
15,9,0.819617033,0.023833275,0.000929832,22.8723259,23.71670604,9984.808224,,,,,,,,
15,15,0.817032099,0.023641109,0.004508972,22.98880386,23.83398604,10010.19304,,,,,,,,
15,21,0.857238054,0.090127945,0.01772213,22.75662684,23.72171497,10016.44462,,,,,,,,
15,27,0.872434855,0.103542805,0.041429996,23.01665044,24.03405809,10010.40531,,,,,,,,
15,30,0.943953991,0.089882135,0.06235981,15.32796288,16.42415881,10059.28192,,,,,,,,
15,45,1.029494762,0.145055056,0.370414019,22.08323193,23.62819576,10047.02052,,,,,,,,
