seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.955775976,0.216325045,0.926259995,13.41114092,15.50950193,11270.22325,,15.86686077,11170.21153
12,60,0.988287926,0.237821102,0.919153929,19.80550194,21.95076489,12064.09285,,,
13,60,0.986557245,0.187837839,0.897368193,7.502005577,9.573768854,12677.10674,,,
14,60,0.945971966,0.167132139,0.868782043,8.406978846,10.38886499,10754.41873,,,
15,60,0.955698967,0.224821091,0.995841742,16.88521123,19.06157303,10913.07996,,,
16,60,0.965058804,0.240007877,0.948001146,16.538239,18.69130683,11910.03112,,,
17,60,0.924230099,0.204838991,0.901857138,10.49834275,12.52926898,10653.7424,,,
18,60,0.983402967,0.254475832,0.972574949,18.49948096,20.70993471,10890.23291,,,
19,60,0.976173162,0.178770065,0.901879072,8.378977776,10.43580008,9961.578735,,,
20,60,0.956610918,0.261900902,0.949753761,17.64955783,19.81782341,10607.60867,,,
