seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.954602003,0.283052921,1.061779022,4.360645056,6.660079002,11659.75057,,7.862697244,10949.45746
12,60,0.936007023,0.156211853,0.799181938,5.439701557,7.331102371,11171.36651,,,
13,60,0.956341982,0.199175835,0.98858428,3.825656891,5.969758987,12616.02067,,,
14,60,0.959555149,0.237327099,0.825010061,4.710477591,6.7323699,8801.499764,,,
15,60,0.953383923,0.227624178,0.997757196,4.882313728,7.061079025,11173.88353,,,
16,60,0.917014122,0.203606844,0.864437103,7.277902126,9.262960196,11959.68918,,,
17,60,0.932731152,0.220949173,0.902791023,9.224067688,11.28053904,11074.56255,,,
18,60,0.94186902,0.241732121,0.960670948,7.389422894,9.533694983,10682.39664,,,
19,60,0.912616014,0.267752886,1.030467033,5.693252087,7.90408802,9591.173077,,,
20,60,0.946288824,0.266014099,0.973601103,4.705396891,6.891300917,10764.23209,,,
