seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.9464252,0.251150131,1.028885603,4.084522963,6.310983896,11741.21267,,7.709310412,11058.05207
12,60,0.963218927,0.166363001,0.958083153,5.32840085,7.416065931,11281.75236,,,
13,60,0.945402861,0.212460041,1.024077892,4.714246988,6.896187782,12735.93844,,,
14,60,0.924612045,0.235788822,0.955709219,4.576695919,6.692806005,8901.162066,,,
15,60,0.947066069,0.22891593,1.002085209,5.126122713,7.30418992,11270.37864,,,
16,60,0.914083958,0.206012011,0.930075169,6.672591686,8.722762823,12063.53821,,,
17,60,0.922104836,0.229765177,0.928022146,8.14248395,10.22237611,11198.28383,,,
18,60,0.91967392,0.246164799,1.09564209,6.953987122,9.21546793,10808.80309,,,
19,60,0.900684118,0.270179033,1.026524782,5.264322758,7.461710691,9703.146627,,,
20,60,0.960775137,0.27191782,1.125174999,4.49268508,6.850553036,10876.3047,,,
