seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.961837053,0.219809055,0.905881166,4.659099579,6.746626854,11670.9385,,8.336836624,11418.74374
12,60,0.994679928,0.193853855,0.863823175,5.704220057,7.756577015,12418.33191,,,
13,60,0.957139969,0.192523956,0.910121918,4.961461306,7.021247149,12870.27472,,,
14,60,0.941778898,0.183251143,0.886964083,4.691787958,6.703782082,10951.07471,,,
15,60,0.971843958,0.222313881,1.022233248,14.14674187,16.36313295,10559.61485,,,
16,60,0.960437059,0.229306221,0.98230505,5.550801754,7.722850084,11513.42266,,,
17,60,0.933881998,0.188906193,0.8249259,3.343534708,5.291248798,11647.48552,,,
18,60,0.934274912,0.150747776,0.836349964,5.487389565,7.408762217,11200.69274,,,
19,60,0.953018665,0.17730093,0.907294989,9.11373353,11.15134811,10176.23942,,,
20,60,0.97265625,0.223828077,0.920467854,5.085838795,7.202790976,11179.36236,,,
