seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.959129095,0.240332842,1.022839069,2.081620216,4.303921223,14488.90171,,4.228909898,14302.62854
12,60,0.969122171,0.203941822,0.963910341,2.143977404,4.280951738,14289.14679,,,
13,60,0.970953226,0.189538956,1.035469055,2.103849649,4.299810886,14582.08784,,,
14,60,0.9460392,0.175060987,0.931291103,2.02674365,4.079134941,14155.61515,,,
15,60,0.97765708,0.222517967,1.029610872,2.049196243,4.278982162,14241.79828,,,
16,60,0.982977867,0.188160181,1.019948006,2.122942924,4.314028978,14742.97729,,,
17,60,0.972944975,0.185494184,1.020272017,2.028356075,4.207067251,14150.78782,,,
18,60,0.990155697,0.124515057,0.932234049,2.076924086,4.123828888,14351.08058,,,
19,60,1.010289192,0.227667093,0.99485302,1.998275757,4.231085062,14134.36915,,,
20,60,1.000948906,0.182339907,0.960097075,2.02690196,4.170287848,13889.52085,,,
