seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost
11,1000,0.16771507263183594,0.17102384567260742,4.029169082641602,0.021915912628173828,4.389823913574219,1313.0186502649924
11,5000,0.5105221271514893,0.22197198867797852,4.154547214508057,0.6296186447143555,5.51665997505188,6291.419922536726
11,10000,1.053175926208496,0.36910414695739746,4.629250764846802,2.604591131210327,8.656121969223022,12373.107553743002
11,15000,1.696403980255127,0.44594788551330566,4.404523134231567,13.361860036849976,19.908735036849976,18174.37565027923
11,20000,2.3358311653137207,0.5906670093536377,4.6265952587127686,22.938194513320923,30.49128794670105,24101.363958871058
12,1000,0.16318106651306152,0.1697380542755127,4.09394383430481,0.023479223251342773,4.450342178344727,1358.2529691067386
12,5000,0.5129780769348145,0.2422351837158203,4.656693935394287,0.6275858879089355,6.039493083953857,6305.778186695045
12,10000,1.1143221855163574,0.3972160816192627,4.826753854751587,2.68758487701416,9.025876998901367,12392.571234710742
12,15000,1.6273219585418701,0.5384838581085205,4.88407826423645,6.361690044403076,13.411574125289917,18380.294558641624
12,20000,2.291752815246582,0.7601830959320068,4.589219808578491,13.736725330352783,21.377881050109863,24374.629736698775
13,1000,0.16514301300048828,0.17568683624267578,4.257550001144409,0.02092289924621582,4.619302749633789,1367.1539561361003
13,5000,0.5149288177490234,0.25499606132507324,4.390899896621704,0.8253612518310547,5.9861860275268555,6319.517072225955
13,10000,1.0373849868774414,0.3631319999694824,4.247582912445068,3.122128963470459,8.770228862762451,12325.050265330536
13,15000,1.6310012340545654,0.5428709983825684,4.2891199588775635,13.164844751358032,19.62783694267273,18164.182894484955
13,20000,2.283676862716675,0.4640350341796875,4.019140005111694,13.950196981430054,20.71704888343811,24176.310037126143
14,1000,0.17286014556884766,0.17277908325195312,4.54374098777771,0.022359848022460938,4.911740064620972,1346.737709977661
14,5000,0.5088582038879395,0.24103593826293945,4.217022895812988,0.648068904876709,5.614985942840576,6256.861546511973
14,10000,1.0351769924163818,0.3600330352783203,4.396597862243652,2.357532262802124,8.149340152740479,12319.925283905335
14,15000,1.6521780490875244,0.4391491413116455,4.2351508140563965,8.807915925979614,15.13439393043518,18138.59460786609
14,20000,2.3020882606506348,0.6056299209594727,3.9937868118286133,19.25633215904236,26.15783715248108,24043.37578464212
15,1000,0.1661827564239502,0.17296195030212402,4.103340148925781,0.022976160049438477,4.465461015701294,1349.06678221652
15,5000,0.5171859264373779,0.24236202239990234,4.311210632324219,0.727989673614502,5.798748254776001,6223.8418352728395
15,10000,1.035707950592041,0.29505205154418945,3.9395530223846436,3.123457908630371,8.393770933151245,12198.63221991111
15,15000,1.6501259803771973,0.40726804733276367,4.111855983734131,5.8046159744262695,11.973865985870361,18258.542012221213
15,20000,2.286892890930176,0.4790828227996826,3.869028091430664,24.794275045394897,31.42927885055542,23921.100128390226
16,1000,0.16774296760559082,0.17257404327392578,4.025116920471191,0.023885011672973633,4.389318943023682,1374.4458647943702
16,5000,0.5072128772735596,0.24141407012939453,4.827246904373169,0.5534181594848633,6.129292011260986,6368.653428225649
16,10000,1.1554460525512695,0.45580410957336426,4.871428728103638,3.273021936416626,9.755700826644897,12374.169589272393
16,15000,1.8371760845184326,0.5359978675842285,5.199627161026001,8.76366114616394,16.336462259292603,18322.975365098326
16,20000,2.49182391166687,0.669605016708374,4.816028833389282,17.017345190048218,24.994802951812744,24255.13720720504
17,1000,0.16727995872497559,0.17785382270812988,3.687525987625122,0.022361278533935547,4.055021047592163,1325.504439856099
17,5000,0.5238330364227295,0.27674102783203125,4.643409967422485,0.7728941440582275,6.216878175735474,6285.747706668262
17,10000,1.0750129222869873,0.3862631320953369,4.411468029022217,3.005537748336792,8.878281831741333,12310.967632726482
17,15000,1.7549848556518555,0.5072677135467529,4.704960823059082,6.446312665939331,13.413526058197021,18357.971784643214
17,20000,2.410968780517578,0.6147370338439941,4.619824171066284,12.77722716331482,20.422757148742676,24334.89161420831
18,1000,0.16760516166687012,0.17335009574890137,4.495193004608154,0.021542787551879883,4.857691049575806,1382.7138294630006
18,5000,0.533811092376709,0.25318312644958496,4.574766159057617,0.8747265338897705,6.236486911773682,6345.666383715368
18,10000,1.0580711364746094,0.3586881160736084,4.363441228866577,3.0908236503601074,8.871024131774902,12415.53601482544
18,15000,1.711874008178711,0.5037839412689209,4.746721029281616,8.52078104019165,15.483160018920898,18425.13039081362
18,20000,2.4180517196655273,0.5414948463439941,4.56196403503418,12.096019506454468,19.61753010749817,24321.836567683247
19,1000,0.17242431640625,0.17385482788085938,4.102147102355957,0.022740602493286133,4.4711668491363525,1354.7751659186108
19,5000,0.580265998840332,0.26521992683410645,3.9394009113311768,0.5811140537261963,5.3660008907318115,6339.8060410390935
19,10000,1.1745541095733643,0.3441500663757324,4.362318754196167,3.443371057510376,9.32439398765564,12319.350425301522
19,15000,1.7720122337341309,0.39560389518737793,3.7638866901397705,11.00865912437439,16.94016194343567,18125.83141449192
19,20000,2.4445278644561768,0.5293030738830566,4.64433217048645,22.732160806655884,30.350323915481567,24094.821090525536
20,1000,0.1347649097442627,0.1748199462890625,3.981879234313965,0.023424863815307617,4.314888954162598,1363.7035248962989
20,5000,0.5556957721710205,0.2772488594055176,4.799801826477051,0.6716437339782715,6.30439019203186,6327.290214961569
20,10000,1.0550968647003174,0.3707141876220703,4.828313827514648,3.1174674034118652,9.371592283248901,12364.123810821717
20,15000,1.7706780433654785,0.5253200531005859,4.541160345077515,10.385161399841309,17.222319841384888,18270.98348095158
20,20000,2.545393943786621,0.4139597415924072,4.283615827560425,26.47448754310608,33.71745705604553,24169.743955631
