seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.997302055,0.21132803,0.989485979,15.19565487,17.39377093,11289.90075,,17.51984487,11143.7191
12,60,1.020140886,0.179739714,0.954741955,17.99017429,20.14479685,11844.40057,,,
13,60,0.954843998,0.195899963,0.863990068,10.71305513,12.72778916,12382.51218,,,
14,60,0.942976952,0.245266914,0.987270117,20.58816171,22.76367569,10728.47987,,,
15,60,0.931497097,0.222198009,0.857905149,16.05743289,18.06903315,10534.03865,,,
16,60,0.958668947,0.281762123,0.950919867,20.5792191,22.77057004,11170.10622,,,
17,60,0.940088272,0.193759918,0.892154932,10.26574397,12.29174709,11283.05244,,,
18,60,0.953744173,0.222527027,0.929286957,18.73953676,20.84509492,10961.63139,,,
19,60,0.972113848,0.195942879,0.859246969,10.77155614,12.79885983,10361.93642,,,
20,60,0.976788759,0.196056128,0.906355858,13.31391025,15.39311099,10881.13255,,,
