seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.958504915,0.190246105,1.03993082,10.07618093,12.26486278,11401.00845,,16.70230691,11178.58556
12,60,0.97773695,0.193434,0.92216301,17.59633803,19.68967199,11363.75091,,,
13,60,0.945657015,0.259426117,0.988790035,18.14845896,20.34233212,11305.26461,,,
14,60,0.954599142,0.159950018,0.924166203,10.66180253,12.70051789,10963.35246,,,
15,60,0.965247869,0.216710091,0.94873786,6.51403904,8.644734859,11226.58022,,,
16,60,0.934992075,0.143045902,0.940699816,12.2040391,14.22277689,11524.27123,,,
17,60,0.935365915,0.203440189,1.045948029,19.7484827,21.93323684,10956.88276,,,
18,60,0.914539099,0.245922089,1.001519203,19.65602255,21.81800294,11246.83638,,,
19,60,0.929973125,0.20432806,0.945461988,14.0494709,16.12923408,11077.19135,,,
20,60,0.926264048,0.245754719,1.106168985,16.999511,19.27769876,10720.7172,,,
