seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.997172356,0.158942223,0.954432726,1.999390602,4.109937906,14568.96416,,4.159523487,14370.76133
12,60,0.987097263,0.154057026,0.929129839,2.017523766,4.087807894,14721.31765,,,
13,60,0.987197876,0.228301048,1.07331419,2.023167849,4.311980963,14647.09568,,,
14,60,1.005484104,0.121386051,0.898447037,1.976074934,4.001392126,14196.9853,,,
15,60,1.01385498,0.222310781,1.006997108,1.99241209,4.235574961,14416.24106,,,
16,60,0.97826004,0.185157061,1.041441202,1.999726534,4.204584837,14469.62803,,,
17,60,1.002146006,0.200959921,0.993299007,1.939379215,4.135784149,13929.36321,,,
18,60,0.973429918,0.237852812,1.00487709,2.005037308,4.221197128,14594.96746,,,
19,60,0.946967125,0.197345734,1.076396227,1.929006815,4.1497159,14048.30873,,,
20,60,0.947783232,0.246767282,0.988353968,1.954354525,4.137259007,14114.74203,,,
