seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.08368206,0.217870235,0.99050808,4.203920603,6.495980978,11893.49447,,7.349346375,11235.74703
12,60,0.911612034,0.185412169,1.016502142,3.971351624,6.084877968,12025.21754,,,
13,60,0.945647001,0.208431959,1.010034084,5.484529734,7.648642778,12135.59216,,,
14,60,0.962147236,0.187378883,0.946943045,8.156217098,10.25268626,9694.783234,,,
15,60,0.968401909,0.224572897,1.021054983,4.113686323,6.327716112,11370.02642,,,
16,60,0.9389112,0.189804077,1.00199604,5.138669491,7.269380808,11901.65038,,,
17,60,0.929813862,0.20114994,0.974259138,5.332773209,7.437996149,10378.45502,,,
18,60,0.959706068,0.200662136,1.005327702,4.618117094,6.783813,11078.06478,,,
19,60,0.921666145,0.246557951,0.973524094,6.155209541,8.296957731,10995.01947,,,
20,60,0.945557117,0.221600056,0.994719982,4.733534813,6.895411968,10885.16679,,,
