seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.960869074,0.245527983,1.06170702,1.810185909,4.078289986,14694.34898,,4.032784128,14444.59324
12,60,0.980277061,0.221244812,1.056782246,1.852950096,4.111254215,15454.42513,,,
13,60,0.939034224,0.198432922,0.939626932,1.935081244,4.012175322,16082.6528,,,
14,60,0.982486725,0.269588232,1.109798908,1.791267157,4.153141022,13938.91088,,,
15,60,0.921897888,0.209234953,0.910179138,1.829809904,3.871121883,13688.76614,,,
16,60,0.966107845,0.289133072,0.959769011,1.830744982,4.04575491,14538.09875,,,
17,60,0.959517241,0.171890736,0.981533766,1.846449137,3.959390879,14522.13486,,,
18,60,0.946517944,0.254995108,1.036601782,1.838502169,4.076617002,14234.8542,,,
19,60,1.003195047,0.201937914,0.994005919,1.776751041,3.975889921,13315.39578,,,
20,60,0.98332119,0.199731112,0.998413801,1.86274004,4.044206142,13976.3449,,,
