seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.042876959,0.189167738,1.004187346,12.95463681,15.19086885,11493.03792,,17.23849323,11014.25275
12,60,0.91583395,0.229995012,1.023437023,9.283330917,11.4525969,11632.05847,,,
13,60,0.940870285,0.182111979,1.044485807,15.86571169,18.03317976,11559.45399,,,
14,60,0.989693165,0.207695007,0.95685482,19.6186111,21.77285409,9957.395009,,,
15,60,0.954608917,0.228438139,1.014854908,19.63512611,21.83302808,11014.71114,,,
16,60,0.942741871,0.229925871,1.039670944,13.58327436,15.79561305,11469.60012,,,
17,60,0.9602139,0.244189978,0.98566699,16.17955112,18.36962199,10434.33453,,,
18,60,1.001702309,0.188288927,1.013978004,12.49719,14.70115924,10943.11517,,,
19,60,0.980332136,0.251419067,1.078046083,13.13748193,15.44727921,10933.19733,,,
20,60,1.023131847,0.212725163,1.012156963,17.54071712,19.7887311,10705.62379,,,
