seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.944676876,0.181415796,0.95452404,4.975251198,7.05586791,11675.98752,,7.073045468,11533.10292
12,60,0.93306303,0.178444624,0.920880079,5.788226604,7.820614338,11792.14241,,,
13,60,0.924140215,0.245745897,1.07403326,4.358594418,6.60251379,11782.90713,,,
14,60,0.950014114,0.147295952,0.89675808,6.169039726,8.163107872,11351.5339,,,
15,60,0.966690063,0.218289137,1.018038034,3.824448586,6.02746582,11566.25196,,,
16,60,0.968791246,0.158080101,1.040734291,4.38257432,6.550179958,11720.95388,,,
17,60,0.989225149,0.197263956,0.990503073,4.417712927,6.594705105,11232.64382,,,
18,60,0.939071894,0.227451086,1.009282827,4.8358531,7.011658907,11662.29619,,,
19,60,0.922369957,0.220601082,1.039283991,4.516340971,6.698596001,11238.31702,,,
20,60,0.92741704,0.246065855,0.989594936,6.04266715,8.205744982,11307.99533,,,
