seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.027966976,0.158174992,1.029972792,1.955486059,4.171600819,14612.17411,,4.134546494,14397.45812
12,60,1.065150261,0.210851908,1.037819147,1.9444139,4.258235216,14763.78406,,,
13,60,1.027856112,0.174310207,0.919185877,1.941071749,4.062423944,14686.21299,,,
14,60,1.016638041,0.180011034,0.929824829,1.86055398,3.987027884,14108.50225,,,
15,60,0.951071978,0.224593878,0.999985933,1.900786161,4.07643795,14410.66361,,,
16,60,0.984470129,0.232210875,1.048941135,1.941506863,4.207129002,15031.92782,,,
17,60,0.958945036,0.220422983,0.969602108,1.911677837,4.060647964,14042.17809,,,
18,60,1.102844954,0.197764874,1.039774895,1.958383322,4.298768044,14738.0892,,,
19,60,1.014163971,0.190085888,0.983435869,1.851889372,4.0395751,13906.71066,,,
20,60,1.046108961,0.242487192,0.986433983,1.908588886,4.183619022,13674.33841,,,
