seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.93683672,0.21303606,1.038628817,13.49959445,15.68809605,11325.36322,,15.39276867,11213.7962
12,60,0.982380629,0.219481945,1.013577938,19.54077554,21.75621605,12103.06658,,,
13,60,0.963582993,0.18548584,0.937566996,7.076323986,9.162959814,12729.38222,,,
14,60,0.944767237,0.168050051,0.998226881,7.887656689,9.998700857,10801.33005,,,
15,60,0.997736931,0.232789993,1.037967205,17.22886992,19.49736404,10918.71262,,,
16,60,0.987807989,0.238750935,0.996282816,16.03866816,18.2615099,11939.83506,,,
17,60,0.929824114,0.208075047,1.023238897,8.953805923,11.11494398,10712.66684,,,
18,60,0.979239225,0.260658979,1.013575792,18.98928714,21.24276114,10934.30528,,,
19,60,1.02609992,0.181381941,0.940335274,7.43390274,9.581719875,9989.300908,,,
20,60,0.942192316,0.272509813,1.035218954,15.37349391,17.62341499,10683.99922,,,
