seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.976476908,0.257060051,0.948157072,4.318452835,6.500146866,11545.67515,,7.041415095,11427.53034
12,60,0.967983961,0.239043236,0.917954922,4.964681864,7.089663982,12356.1773,,,
13,60,0.959558964,0.214354038,0.899317741,3.20118618,5.274416924,12985.33089,,,
14,60,0.935141325,0.164557934,0.868332148,4.9500947,6.918126106,10982.37639,,,
15,60,0.966522932,0.224838972,1.000972033,4.832268953,7.02460289,11147.36907,,,
16,60,0.950125933,0.237163782,0.950190067,4.97481823,7.112298012,12204.66328,,,
17,60,0.918461084,0.207216024,0.899940014,3.938611031,5.964228153,10918.57915,,,
18,60,1.017216206,0.249468088,0.973485947,8.22986269,10.47003293,11161.41036,,,
19,60,0.951003313,0.176009893,0.898086071,4.5025208,6.527620077,10114.86417,,,
20,60,0.960221052,0.254964828,0.956107616,5.361721516,7.533015013,10858.85765,,,
