seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,
11,1,1.197824955,0.327959776,7.30E-05,2.804403305,4.330260992,12939.09228,,1.082963514,0.338263464,0.000287652,3.640311861,5.061826491,10508.83469
11,2,1.083161831,0.333230019,2.002302885,2.760425091,6.179119825,12964.19706,,1.090974689,0.315715933,2.098217964,3.628055882,7.132964468,10527.33038
11,3,1.082084179,0.329790831,3.805075169,2.938673019,8.155623198,12963.94625,,1.073773503,0.3378088,4.289882421,3.670231128,9.371695852,10528.62179
11,4,1.083279133,0.331326008,5.927609921,2.785347939,10.127563,12963.75945,,1.080080009,0.341135859,6.429206729,3.646781206,11.4972038,10528.61121
11,5,1.097329855,0.334655046,8.00742507,2.785814285,12.22522426,12966.6828,,1.085570145,0.341524434,8.896115923,3.637347913,13.96055841,10529.62797
12,1,1.060804844,0.332233191,0.000348091,3.736008167,5.129394293,12219.47499,,,,,,,
12,2,1.098371983,0.304698944,1.994125843,3.70706439,7.10426116,12237.06966,,,,,,,
12,3,1.07767868,0.32880497,4.315131903,3.74060154,9.462217093,12243.51875,,,,,,,
12,4,1.099519014,0.333300114,6.543696165,3.731260538,11.70777583,12246.01324,,,,,,,
12,5,1.094201088,0.338141918,8.988554001,3.742693901,14.16359091,12238.79321,,,,,,,
13,1,1.073191166,0.325700045,0.000308037,3.573061466,4.972260714,13014.03919,,,,,,,
13,2,1.095292091,0.297879934,2.169490099,3.562940598,7.125602722,13040.49183,,,,,,,
13,3,1.105772018,0.333980322,4.547471762,3.583441019,9.570665121,13040.26334,,,,,,,
13,4,1.069569111,0.328462839,7.043292999,3.598757982,12.04008293,13038.84127,,,,,,,
13,5,1.102407932,0.330787897,9.670894146,3.561702013,14.66579199,13040.93027,,,,,,,
14,1,1.062483788,0.378359795,0.000284195,2.632932186,4.074059963,6434.135146,,,,,,,
14,2,1.069290876,0.350430012,2.296611071,2.605014086,6.321346045,6447.321664,,,,,,,
14,3,1.054127693,0.375865936,4.630470037,2.609859467,8.670323133,6446.511363,,,,,,,
14,4,1.092864037,0.373626947,6.694188118,2.625976563,10.78665566,6446.491494,,,,,,,
14,5,1.043619871,0.373531342,9.341713905,2.636935949,13.39580107,6447.065271,,,,,,,
15,1,1.032998085,0.332386732,0.000352859,3.36832118,4.734058857,10320.64332,,,,,,,
15,2,1.099368095,0.302885056,1.7442348,3.335497856,6.481985807,10339.81282,,,,,,,
15,3,1.041126966,0.333096027,3.835704088,3.465765953,8.675693035,10342.66887,,,,,,,
15,4,1.076306105,0.339183807,5.765791893,3.34728837,10.52857018,10339.47205,,,,,,,
15,5,1.062428236,0.331805944,7.994895935,3.348616838,12.73774695,10337.228,,,,,,,
16,1,1.043239832,0.343792677,0.000281096,3.008018494,4.395332098,12272.96494,,,,,,,
16,2,1.076305866,0.314100027,1.988253117,2.982370853,6.361029863,12290.46049,,,,,,,
16,3,1.037211895,0.343210936,4.370800972,3.018643141,8.769866943,12288.85241,,,,,,,
16,4,1.083356857,0.347507238,6.514663219,2.998290539,10.94381785,12289.83579,,,,,,,
16,5,1.045078039,0.341474056,8.696187735,3.033535957,13.11627579,12292.40415,,,,,,,
17,1,1.091568708,0.372840881,0.000344038,3.556582212,5.02133584,8465.824713,,,,,,,
17,2,1.088441133,0.370189905,2.424669981,3.541296959,7.424597979,8480.09926,,,,,,,
17,3,1.074811935,0.366372108,4.453104973,3.543730736,9.438019753,8480.533651,,,,,,,
17,4,1.066799879,0.377404213,7.066828728,3.567047119,12.07807994,8480.719866,,,,,,,
17,5,1.08902216,0.37767911,10.05522513,3.540888786,15.06281519,8482.927936,,,,,,,
18,1,1.10489893,0.342235804,0.000289202,4.003298044,5.450721979,9665.199977,,,,,,,
18,2,1.118586063,0.312208891,2.138112068,3.970427275,7.539334297,9680.868441,,,,,,,
18,3,1.142338991,0.344218969,4.313196182,3.984364033,9.784118176,9681.445622,,,,,,,
18,4,1.100090027,0.344773054,6.191684008,4.000751972,11.63729906,9681.945406,,,,,,,
18,5,1.113644123,0.34641695,8.555038214,3.969848633,13.98494792,9684.317429,,,,,,,
19,1,1.073355913,0.299962044,0.000292063,4.987253904,6.360863924,9881.309824,,,,,,,
19,2,1.101995945,0.273002863,2.250128746,5.049520493,8.674648046,9902.478257,,,,,,,
19,3,1.072920799,0.296811104,4.250880003,5.021443129,10.64205503,9907.99008,,,,,,,
19,4,1.071648836,0.305005074,6.233891249,5.016069651,12.62661481,9909.511877,,,,,,,
19,5,1.134855032,0.308119059,8.553411007,4.985513926,14.98189902,9913.21705,,,,,,,
20,1,1.089268923,0.327163696,0.000303984,4.733239651,6.149976254,9875.662499,,,,,,,
20,2,1.078933001,0.298533678,1.974251032,4.766001225,8.117718935,9890.504307,,,,,,,
20,3,1.049661875,0.325936794,4.376989126,4.795789242,10.54837704,9890.487529,,,,,,,
20,4,1.057367086,0.3307693,6.31042099,4.797021389,12.49557877,9889.521629,,,,,,,
20,5,1.07311511,0.332633018,9.097814083,4.767928839,15.27149105,9892.713621,,,,,,,
