seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.980890989,0.190638065,0.976677895,2.022188902,4.170395851,14578.85619,,4.071735787,14404.96536
12,60,0.989750147,0.169209003,0.78478384,2.028031111,3.971774101,14788.23101,,,
13,60,0.981671095,0.247891188,1.064334869,1.998969793,4.292866945,14687.58318,,,
14,60,0.968991041,0.14167881,0.760895967,1.914710283,3.786276102,14227.26638,,,
15,60,1.056118011,0.223692179,0.985121965,1.945703745,4.2106359,14475.68291,,,
16,60,0.991376162,0.178953886,0.894839764,1.97760129,4.042771101,14485.00289,,,
17,60,1.035223246,0.198719978,0.889909029,1.924388647,4.0482409,13988.92664,,,
18,60,0.980261087,0.232740879,0.909493923,1.992902279,4.115398169,14592.80213,,,
19,60,0.945609808,0.200309992,0.924902916,1.94486928,4.015691996,14113.54259,,,
20,60,0.954449177,0.246051073,0.889734268,1.97307229,4.063306808,14111.75972,,,
