seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.924190044,0.209728003,0.847428799,10.81921411,12.80056095,11148.8882,,16.18960278,11097.52335
12,60,0.932368994,0.195518255,0.89515686,12.43031693,14.45336103,11380.03035,,,
13,60,0.981509924,0.1717062,0.924610138,17.80352616,19.88135242,11474.66766,,,
14,60,0.971037149,0.186506987,0.861486912,6.877672911,8.896703959,11098.26865,,,
15,60,0.973073006,0.205349922,0.972245932,14.01696301,16.16763186,10940.10335,,,
16,60,0.96745491,0.259371996,0.834099054,19.0574038,21.11832976,11045.61786,,,
17,60,0.975567102,0.223404884,1.113600969,19.82278109,22.13535404,11138.11854,,,
18,60,0.966108799,0.143119097,0.772945881,10.32124209,12.20341587,10973.90618,,,
19,60,0.929501057,0.213952065,0.90786624,14.9866066,17.03792596,10827.99595,,,
20,60,0.989906311,0.212832928,0.814714909,15.18393779,17.20139194,10947.63681,,,
