seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.949145079,0.309319019,1.193351984,2.068171978,4.51998806,14480.77352,,4.226032376,14309.49437
12,60,1.033159018,0.169473648,0.963631153,2.079686165,4.245949984,14527.03352,,,
13,60,0.974423885,0.24791503,0.89379096,2.17337203,4.289501905,14638.97076,,,
14,60,0.992716074,0.219846964,0.96510005,2.051344872,4.229007959,14215.63652,,,
15,60,0.995087147,0.115790844,0.810411215,2.081764698,4.003053904,14086.97059,,,
16,60,0.974416018,0.222344875,0.943430185,2.103414059,4.243605137,14644.19904,,,
17,60,1.043572903,0.317397118,1.047516823,2.010356903,4.418843746,14179.98606,,,
18,60,1.038236141,0.235197306,0.929645777,2.050115824,4.253195047,14276.27632,,,
19,60,1.047639132,0.180463076,0.846671104,1.978326797,4.053100109,13975.62883,,,
20,60,1.058065891,0.204452038,0.712006807,2.029553175,4.004077911,14069.46852,,,
