seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.948276043,0.180053949,0.900273323,11.25680661,13.28540993,11321.56175,,16.21245506,11014.40697
12,60,0.969403267,0.178738832,0.899277687,7.837952137,9.885371923,11141.29024,,,
13,60,0.97998786,0.192136765,1.059201002,18.15908122,20.39040685,11801.5043,,,
14,60,0.963448763,0.153968096,0.838351965,9.939230204,11.89499903,10006.38962,,,
15,60,0.937559128,0.249982119,0.947767019,19.63938069,21.77468896,11147.16659,,,
16,60,1.002804995,0.213955879,0.932887077,16.11398411,18.26363206,11575.91199,,,
17,60,0.961333036,0.180029869,0.803497076,9.088326931,11.03318691,11219.39924,,,
18,60,0.975268126,0.219231844,0.937183857,18.20966935,20.34135318,10895.37893,,,
19,60,0.953925133,0.189755917,0.842128277,14.62742758,16.6132369,10291.98506,,,
20,60,0.958307981,0.186351061,0.990423918,16.50718188,18.64226484,10743.48199,,,
