seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.019835949,0.240998268,1.004287004,1.990012884,4.255134106,14676.84107,,3.988018703,14489.61277
12,60,1.037312984,0.200225115,0.946201086,2.057678699,4.241417885,15503.335,,,
13,60,1.013557673,0.203061104,0.863742828,1.951217175,4.031578779,16104.16825,,,
14,60,0.968247175,0.242552996,0.966824055,1.825523853,4.003148079,13972.45794,,,
15,60,0.956424952,0.220034838,0.854416132,1.830201149,3.86107707,13722.87518,,,
16,60,0.948807955,0.274422169,0.941451073,1.827086687,3.991767883,14624.65917,,,
17,60,0.930598021,0.197571754,0.890301943,1.842017174,3.860488892,14577.4334,,,
18,60,0.960882187,0.224818945,0.918315887,1.831394196,3.935411215,14333.13279,,,
19,60,0.978074074,0.195086956,0.851728201,1.777660847,3.802550077,13353.43463,,,
20,60,0.965407133,0.194521666,0.894035816,1.843648434,3.897613049,14027.79025,,,
