seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.933595181,0.218662977,1.009325743,6.819837093,8.981420994,11526.6241,,14.53626232,11246.09524
12,60,0.955722094,0.209487915,0.990263939,12.14467192,14.30014586,12233.22849,,,
13,60,0.986624002,0.172695875,1.065798759,12.32274437,14.54786301,12699.31754,,,
14,60,0.958644152,0.162934065,1.022479057,7.0782547,9.222311974,10766.85223,,,
15,60,0.932684183,0.23664093,0.939973116,18.27502275,20.38432097,10446.31175,,,
16,60,0.949562311,0.258452177,1.083194256,18.26692152,20.55813026,11327.07703,,,
17,60,0.949765921,0.192090988,0.94977212,7.293207169,9.384836197,11455.3809,,,
18,60,0.932053089,0.157976627,0.960132122,8.436368227,10.48653007,11020.85052,,,
19,60,0.917657137,0.173130035,0.913424969,17.42745996,19.4316721,10051.85453,,,
20,60,0.996666908,0.266872168,0.96847105,15.83338165,18.06539178,10933.45525,,,
