seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,
11,3,0.747078896,0.011213064,0.000345945,1.648831129,2.407469034,17019.42142,,3,0.774485166,0.018014574,0.000408595,1.660306718,2.453215053,12936.67647
11,9,0.757847786,0.038382053,0.001101017,1.670992374,2.468323231,17115.73543,,9,0.775043569,0.028580103,0.0008358,1.668651578,2.47311105,12950.78349
11,15,0.770637989,0.052412987,0.005761147,1.672544718,2.50135684,17181.00024,,15,0.802519088,0.043057425,0.004571221,1.667617161,2.517764895,12966.6059
11,21,0.821047068,0.079528809,0.018987179,1.663290977,2.582854033,17290.83057,,21,0.818721862,0.059909666,0.01574954,1.673664429,2.568045497,12983.51679
11,27,0.83398509,0.075350046,0.041946173,1.667585611,2.61886692,17295.77517,,27,0.839889202,0.076179996,0.042104094,1.682117016,2.640290308,12993.64129
11,30,0.815670013,0.09219408,0.06575489,1.67377615,2.647395134,17303.4612,,30,0.854329274,0.08287581,0.061650257,1.682000329,2.68085567,13011.87697
11,45,0.8908391,0.164076805,0.288467884,1.667504311,3.0108881,17326.16831,,45,0.907504914,0.1369806,0.301822503,1.687351933,3.033659949,13031.24756
11,60,0.941163063,0.1603508,0.916753054,1.683889151,3.702156067,17340.9315,,60,0.971765893,0.194770041,0.915123405,1.698873689,3.780533028,13066.15635
11,90,1.084536076,0.301656008,3.871992826,1.706673861,6.96485877,17374.16795,,90,1.097733285,0.331971035,4.466998222,1.71391161,7.610614152,13117.15577
11,120,1.223637104,0.481195927,13.63807487,1.715605259,17.05851316,17387.08923,,120,1.262919848,0.519423466,13.96653128,1.736235292,17.48510989,13145.05804
12,3,0.751075983,0.015588045,0.000424862,1.610491991,2.377580881,16129.41271,,,,,,,,
12,9,0.76517415,0.034928083,0.000813961,1.60057354,2.401489735,16045.26803,,,,,,,4724.319949,
12,15,0.795034885,0.055465937,0.005525112,1.617285967,2.473311901,16032.48523,,,,,,,4.724319949,
12,21,0.830703974,0.071440935,0.014775038,1.620879889,2.537799835,16111.81951,,,,,,,,
12,27,0.892413855,0.085930824,0.043083906,1.642148256,2.663576841,16122.86452,,,,,,,,
12,30,0.853513956,0.076419115,0.064196825,1.63063097,2.624760866,16288.19362,,,,,,,,
12,45,0.878745794,0.15101099,0.360733032,1.639945269,3.030435085,16253.53896,,,,,,,,
12,60,0.958726883,0.180554867,0.850622892,1.697196245,3.687100887,16326.40685,,,,,,,,
12,90,1.098708153,0.346956968,4.576564074,1.688155651,7.710384846,16527.91514,,,,,,,,
12,120,1.429018259,0.698675156,13.74431491,1.728337765,17.60034609,16476.71383,,,,,,,,
13,3,0.822071791,0.02897501,0.000437021,1.809626102,2.661109924,17470.73848,,,,,,,,
13,9,0.837389946,0.034699917,0.000988007,1.80791688,2.680994749,17507.93373,,,,,,,,
13,15,0.829357862,0.03682518,0.004225969,1.785197973,2.655606985,17528.37185,,,,,,,,
13,21,0.826302052,0.059943914,0.014209032,1.825339079,2.725794077,17517.65174,,,,,,,,
13,27,0.883626938,0.044824839,0.039256096,1.801961184,2.769669056,17546.33943,,,,,,,,
13,30,0.886752129,0.08783102,0.058622837,1.814720154,2.84792614,17647.72948,,,,,,,,
13,45,0.934755087,0.199489832,0.399394989,1.834274054,3.367913961,17674.75592,,,,,,,,
13,60,1.089711189,0.179362059,0.915029764,1.855875015,4.039978027,17666.43924,,,,,,,,
13,90,1.15652895,0.300030947,4.702401161,1.877605677,8.036566734,17658.61849,,,,,,,,
13,120,1.305302143,0.533231735,14.14517403,1.860803127,17.84451103,17671.10447,,,,,,,,
14,3,0.796808004,0.022958755,0.000509262,1.609835863,2.430111885,8118.29266,,,,,,,,
14,9,0.747364998,0.0345819,0.000797749,1.601738214,2.384482861,8101.714147,,,,,,,,
14,15,0.780507803,0.019769192,0.004238844,1.60630703,2.410822868,8091.393391,,,,,,,,
14,21,0.841897011,0.056429148,0.014200926,1.622957706,2.535484791,8148.595992,,,,,,,,
14,27,0.863339663,0.084969997,0.04248023,1.63675499,2.62754488,8210.872338,,,,,,,,
14,30,0.837204933,0.067927837,0.060368061,1.634345055,2.599845886,8148.093521,,,,,,,,
14,45,1.008963823,0.168779135,0.381218195,1.652036905,3.210998058,8206.048823,,,,,,,,
14,60,1.010513783,0.237323046,0.979619026,1.642482042,3.869937897,8279.587799,,,,,,,,
14,90,1.08376193,0.374677896,4.878037214,1.662160158,7.998637199,8281.573852,,,,,,,,
14,120,1.260145187,0.558584213,14.95849013,1.663110495,18.44033003,8253.281875,,,,,,,,
15,3,0.768125057,0.022585154,0.000374794,1.648504972,2.439589977,13745.9211,,,,,,,,
15,9,0.796901941,0.021231174,0.000722885,1.678766012,2.497622013,13729.31537,,,,,,,,
15,15,0.807996988,0.022826195,0.004506111,1.668520927,2.503850222,13743.5491,,,,,,,,
15,21,0.855668783,0.086580992,0.015889883,1.690706491,2.648846149,13829.47434,,,,,,,,
15,27,0.870163202,0.088598967,0.040594101,1.70328474,2.70264101,13808.54409,,,,,,,,
15,30,0.884165049,0.091218948,0.06662488,1.704154015,2.746162891,13811.49827,,,,,,,,
15,45,0.90986228,0.136475801,0.306332111,1.685344696,3.038014889,13869.98162,,,,,,,,
15,60,0.949188232,0.205687761,0.97230196,1.695678949,3.822856903,13866.55255,,,,,,,,
15,90,1.057780027,0.330651999,3.93684721,1.704333544,7.02961278,13864.79162,,,,,,,,
15,120,1.175563097,0.504512072,14.26490426,1.684081554,17.62906098,13944.64092,,,,,,,,
16,3,0.779533863,0.020504951,0.000361919,1.653257132,2.453657866,16351.84075,,,,,,,,
16,9,0.763025761,0.01807189,0.000742912,1.67271328,2.454553843,16287.79938,,,,,,,,
16,15,0.791998863,0.033128023,0.004146814,1.656240463,2.485514164,16362.32173,,,,,,,,
16,21,0.798894882,0.078773975,0.014732122,1.665220022,2.557621002,16308.41396,,,,,,,,
16,27,0.815163136,0.063484907,0.037717819,1.661231279,2.577597141,16342.11976,,,,,,,,
16,30,0.85311079,0.052546024,0.058794975,1.668405056,2.632856846,16206.39941,,,,,,,,
16,45,0.892457962,0.118318796,0.310295105,1.67132926,2.992401123,16387.52222,,,,,,,,
16,60,0.948615074,0.134587765,0.906185865,1.683798313,3.673187017,16314.74582,,,,,,,,
16,90,1.061439991,0.31492877,4.359929085,1.700474262,7.436772108,16531.28308,,,,,,,,
16,120,1.222680092,0.521228075,13.41789103,1.7190907,16.88088989,16476.22569,,,,,,,,
17,3,0.738476038,0.0209198,0.000338316,1.631556034,2.391290188,11030.88795,,,,,,,,
17,9,0.759403944,0.022454023,0.00045228,1.653606892,2.435917139,11026.42796,,,,,,,,
17,15,0.746830225,0.016279697,0.003819942,1.642481089,2.409410954,11126.30162,,,,,,,,
17,21,0.807662249,0.019868851,0.014359951,1.645371914,2.487262964,11130.86099,,,,,,,,
17,27,0.813958168,0.099690914,0.039833069,1.652605772,2.606087923,11167.97187,,,,,,,,
