seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.959221125,0.202549934,1.023165941,17.29951525,19.48445225,11837.71971,,14.63688731,11379.21986
12,60,0.951278925,0.184985161,0.919478893,9.26119709,11.31694007,11977.23572,,,
13,60,0.956364632,0.208465099,1.063230991,6.297163248,8.52522397,11992.66052,,,
14,60,0.935506821,0.216785908,0.98913002,16.48976517,18.63118792,10945.27887,,,
15,60,0.943665981,0.218600273,0.965553045,7.991792679,10.11961198,11284.17151,,,
16,60,0.947889805,0.172084093,0.970926046,10.40511298,12.49601293,12228.44485,,,
17,60,0.910402775,0.148792028,0.955965996,18.29665709,20.31181788,10720.6777,,,
18,60,0.969455957,0.197276115,0.940530062,5.414848804,7.522110939,11656.52682,,,
19,60,1.029988766,0.27984786,1.004432917,20.30414438,22.61841393,10586.21971,,,
20,60,0.940761805,0.258133173,1.086063147,13.05814314,15.34310126,10563.26323,,,
