seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost
11,5000,0.583561897277832,0.26104092597961426,4.165194988250732,0.32544994354248047,5.335247755050659,7863.933586803177
11,10000,1.1113348007202148,0.34149622917175293,4.602953910827637,1.1249442100524902,7.180729150772095,15653.780569189821
11,15000,1.7634069919586182,0.48622679710388184,4.330374717712402,2.5339415073394775,9.11395001411438,23199.72398862835
11,20000,2.450679063796997,0.5489931106567383,4.673651933670044,4.508517742156982,12.181841850280762,30679.468017479394
12,5000,0.5357811450958252,0.2569448947906494,4.636258125305176,0.3278329372406006,5.756817102432251,7817.619322677986
12,10000,1.0888080596923828,0.402101993560791,4.781203985214233,1.1590900421142578,7.431204080581665,15556.571882252498
12,15000,1.6714420318603516,0.5763158798217773,4.79331111907959,2.5379090309143066,9.578978061676025,23182.866796635302
12,20000,2.297684907913208,0.7438240051269531,4.595729112625122,4.501850843429565,12.139088869094849,30797.408181916464
13,5000,0.5666837692260742,0.2621603012084961,4.303783893585205,0.32488012313842773,5.457508087158203,7897.035275273681
13,10000,1.1226081848144531,0.3350677490234375,4.144167900085449,1.1334481239318848,6.735291957855225,15491.49257197146
13,15000,1.7075960636138916,0.5098931789398193,4.169142007827759,2.5712106227874756,8.957841873168945,23128.063220939253
13,20000,2.307612180709839,0.5132112503051758,3.89530611038208,4.484781503677368,11.200911045074463,30683.455751655107
14,5000,0.565324068069458,0.22625184059143066,4.219230890274048,0.3471410274505615,5.357947826385498,7831.668313134766
14,10000,1.0745859146118164,0.36994004249572754,4.351081132888794,1.1283671855926514,6.923974275588989,15382.2961321177
14,15000,1.7024030685424805,0.4711298942565918,4.241938829421997,2.52968430519104,8.94515609741211,22990.816616296484
14,20000,2.3346431255340576,0.6082007884979248,4.001560926437378,4.485749959945679,11.430154800415039,30615.25705862512
15,5000,0.5416707992553711,0.2538769245147705,4.31626296043396,0.3507194519042969,5.462530136108398,7734.486873800138
15,10000,1.0855093002319336,0.304736852645874,3.908889055252075,1.1249487400054932,6.424083948135376,15306.96534993715
15,15000,1.7016701698303223,0.413038969039917,4.1668548583984375,2.541064739227295,8.822628736495972,23012.630140425135
15,20000,2.321237802505493,0.5239658355712891,3.8196768760681152,4.494939565658569,11.159820079803467,30535.1503886029
16,5000,0.5396249294281006,0.2480480670928955,4.751394033432007,0.349229097366333,5.888296127319336,7875.384564104233
16,10000,1.0842421054840088,0.41229796409606934,4.588564157485962,1.125680685043335,7.210784912109375,15620.491120508175
16,15000,1.7333440780639648,0.5582809448242188,5.015838861465454,2.528684139251709,9.836148023605347,23236.04988085026
16,20000,2.3821871280670166,0.6632771492004395,4.716869831085205,4.484482049942017,12.246816158294678,30788.391118234784
17,5000,0.567065954208374,0.27748560905456543,4.5823869705200195,0.3237283229827881,5.750666856765747,7866.299309130585
17,10000,1.1314477920532227,0.35843801498413086,4.307323932647705,1.1268751621246338,6.924084901809692,15428.868413050353
17,15000,1.743485927581787,0.4945180416107178,4.566523790359497,2.5319132804870605,9.336441040039062,23114.029808699524
17,20000,2.4176011085510254,0.5612161159515381,4.483601808547974,4.507282972335815,11.969702005386353,30968.483454968613
18,5000,0.5705230236053467,0.2560770511627197,4.519528865814209,0.32463908195495605,5.6707680225372314,7924.44677365381
18,10000,1.1163010597229004,0.36284589767456055,4.25892972946167,1.1508605480194092,6.88893723487854,15554.767273422249
18,15000,1.7327942848205566,0.5374648571014404,4.7008702754974365,2.53493070602417,9.506060123443604,23173.34580233698
18,20000,2.4019157886505127,0.5184340476989746,4.320348262786865,4.488322973251343,11.729021072387695,30718.442144452973
19,5000,0.5476632118225098,0.24700093269348145,3.6736032962799072,0.3481166362762451,4.8163840770721436,7803.086181804807
19,10000,1.0600368976593018,0.3324861526489258,4.1401450634002686,1.1299879550933838,6.66265606880188,15442.780316487357
19,15000,1.6775169372558594,0.40186500549316406,3.657728910446167,2.5367369651794434,8.273847818374634,23048.283174248016
19,20000,2.2459218502044678,0.5461020469665527,4.477809906005859,4.489530324935913,11.759364128112793,30705.29841700329
20,5000,0.5346119403839111,0.26899194717407227,4.632780075073242,0.3473677635192871,5.783751726150513,7864.742522090518
20,10000,1.0697379112243652,0.37414002418518066,4.765124082565308,1.130331039428711,7.3393330574035645,15606.829294430163
20,15000,1.729919195175171,0.5116090774536133,4.353332042694092,2.531926393508911,9.126786708831787,23281.256871515903
20,20000,2.380842924118042,0.4329800605773926,4.228463888168335,4.4993979930877686,11.541684865951538,30926.72037717458
