seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.9967134,0.228549004,0.916149855,1.741256952,3.88266921,14897.66109,,3.855081892,14640.86843
12,60,1.027855158,0.168871164,0.858670712,1.779213905,3.834610939,16002.68143,,,
13,60,0.980641127,0.197649956,0.919367313,1.84022665,3.937885046,16639.43631,,,
14,60,1.010690212,0.154693842,0.88453722,1.730010748,3.779932022,13934.94808,,,
15,60,0.956151247,0.248518229,1.01271224,1.75543642,3.972818136,13649.53462,,,
16,60,0.953533173,0.226335049,0.965436935,1.771240711,3.916545868,14884.08908,,,
17,60,0.987149,0.195506096,0.828778982,1.771755934,3.783190012,14811.76746,,,
18,60,1.021411896,0.123018026,0.836344004,1.772555828,3.753329754,14329.18167,,,
19,60,0.942015886,0.181262732,0.91684103,1.743123293,3.783242941,12948.29466,,,
20,60,1.027433157,0.204723835,0.901474953,1.772963047,3.906594992,14311.08993,,,
