seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.10929513,0.203523874,0.972279072,2.003462791,4.288560867,14964.92666,,3.897788,14729.12647
12,60,0.979743004,0.228209257,0.948276281,1.695498466,3.851727009,16192.59524,,,
13,60,0.970015049,0.185387135,0.969039917,1.757248878,3.881690979,17228.34298,,,
14,60,0.926355124,0.213406801,0.945155859,1.674581289,3.759499073,13831.691,,,
15,60,0.934455156,0.217939854,1.088291168,1.704033852,3.94472003,13597.47983,,,
16,60,0.930646896,0.167176247,0.958860159,1.691086531,3.747769833,14913.34102,,,
17,60,1.007243872,0.259338856,1.037552834,1.718861341,4.022996902,14892.42626,,,
18,60,0.977566242,0.221561193,1.036839008,1.694760799,3.930727243,14407.74497,,,
19,60,0.995271921,0.18121314,0.907133102,1.646039963,3.729658127,12910.44475,,,
20,60,0.95503211,0.221590042,0.965322971,1.678584814,3.820529938,14352.27195,,,
