seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.03117919,0.163371086,0.875238895,2.2730546,4.342843771,14729.3424,,4.351701069,14110.39358
12,60,0.989684343,0.199473143,0.984706879,2.134965658,4.308830023,14887.91763,,,
13,60,1.201000214,0.207413912,0.989949226,2.488330841,4.886694193,14896.55576,,,
14,60,1.080442905,0.289502859,0.891560793,1.902629375,4.164135933,12766.57931,,,
15,60,1.070183992,0.241851091,0.951454163,2.057957649,4.321446896,14171.78237,,,
16,60,1.159216881,0.229255915,0.996093988,2.205459595,4.590026379,14659.28843,,,
17,60,1.127313852,0.199031115,0.946305037,2.00374198,4.276391983,13374.84382,,,
18,60,1.005675077,0.178573847,0.851614952,2.034446955,4.070310831,13896.58487,,,
19,60,1.101539135,0.207734108,0.943434954,2.070178747,4.322886944,13982.97767,,,
20,60,1.021826982,0.250295639,0.885476112,2.075845003,4.233443737,13738.06354,,,
