seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.963991165,0.233397007,0.895189047,2.078317642,4.170894861,14526.32887,,4.098583698,14338.9716
12,60,0.995991707,0.150483131,0.875195265,2.06769371,4.089363813,14361.93191,,,
13,60,0.998157978,0.186177969,0.880694151,2.091104031,4.156134129,14610.239,,,
14,60,1.006760836,0.142035961,0.788967848,2.016831398,3.954596043,14178.18086,,,
15,60,1.001070023,0.218468904,0.898082018,2.039947271,4.157568216,14243.15294,,,
16,60,0.999677181,0.182174921,0.94411087,2.13604188,4.262004852,14704.95326,,,
17,60,0.985819817,0.184091091,0.795594931,2.024641991,3.990147829,14222.46036,,,
18,60,0.993708134,0.115061998,0.83672595,2.072042942,4.017539024,14450.2556,,,
19,60,1.026251793,0.214736223,0.853960991,1.996242046,4.091191053,14179.62454,,,
20,60,0.994400024,0.183937073,0.894712925,2.023347139,4.096397161,13912.58869,,,
