seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.953809738,0.216614962,0.845283031,2.029365063,4.045072794,14303.38398,,4.17689147,14268.82684
12,60,0.938229084,0.195569992,0.894707918,2.102442741,4.130949736,14572.3511,,,
13,60,0.95163393,0.177067995,0.934107304,2.215679646,4.278488874,14809.66143,,,
14,60,0.983692884,0.209840298,0.857089043,1.991977692,4.042599916,14130.35906,,,
15,60,0.998209,0.181377888,0.99951005,2.076542139,4.255639076,14094.02285,,,
16,60,1.037050009,0.335929871,0.854039907,2.091384888,4.318404675,14248.7241,,,
17,60,1.007686853,0.232190847,1.155304193,2.086133003,4.481314898,14404.99423,,,
18,60,1.02841711,0.123241901,0.786111116,2.097941875,4.035712004,14055.73179,,,
19,60,0.962427139,0.215348005,0.906098843,2.006403923,4.09027791,13987.5073,,,
20,60,1.013216019,0.186943054,0.805285215,2.085010529,4.090454817,14081.53262,,,
