seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.945478916,0.18565917,0.996968985,1.747658014,3.875765085,15181.02962,,3.937071657,15014.89011
12,60,0.995458126,0.259687901,1.003713131,1.774540901,4.033400059,15984.03015,,,
13,60,1.018222809,0.222346067,1.006262064,1.806966782,4.053797722,15587.24605,,,
14,60,0.944658041,0.194999218,1.037466764,1.754392862,3.931516886,15001.159,,,
15,60,0.944389105,0.209198952,0.989868164,1.755039692,3.898495913,15003.70505,,,
16,60,0.963107109,0.255898237,1.014605999,1.777048826,4.010660172,15581.71577,,,
17,60,0.964416027,0.283012152,0.990722895,1.764183044,4.002334118,14115.8412,,,
18,60,0.960549116,0.219516039,0.985124826,1.772678852,3.937868834,15390.85742,,,
19,60,0.998687983,0.160956144,0.892490864,1.72398591,3.776120901,14079.78308,,,
20,60,0.944628,0.194045305,0.93590498,1.776178598,3.850756884,14223.53375,,,
