seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.003548145,0.267525911,1.071378946,16.26935005,18.61180305,12466.77365,,15.82419982,10634.04177
12,60,0.910204887,0.162482262,0.899139166,10.59028363,12.56210995,12310.19844,,,
13,60,0.908380985,0.136732101,0.949108839,13.73941112,15.73363304,12675.59367,,,
14,60,0.932585001,0.217756987,1.031671047,17.36727095,19.54928398,7120.161624,,,
15,60,0.978870869,0.175623178,1.010473251,7.334568739,9.499536037,10567.02346,,,
16,60,0.935210228,0.164327145,0.954842806,13.69711208,15.75149226,12175.13359,,,
17,60,0.975047827,0.292194128,0.995793819,15.14560056,17.40863633,8901.356114,,,
18,60,0.929718018,0.197097063,1.013469934,12.80680203,14.94708705,10025.85472,,,
19,60,0.939829111,0.283737183,0.971433163,9.669922829,11.86492229,10155.60814,,,
20,60,0.973035097,0.287945986,1.054837227,19.9976759,22.31349421,9942.714293,,,
