seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.065747023,0.176895857,0.88228035,9.127864599,11.25278783,11637.09672,,8.188726234,11222.36508
12,60,0.979767799,0.219668865,0.921936035,4.298418283,6.419790983,11838.36576,,,
13,60,0.922452927,0.199388266,0.93100071,7.067315102,9.120157003,11777.11624,,,
14,60,0.971358061,0.23997426,0.84578681,6.257972956,8.315092087,10141.49731,,,
15,60,0.999230862,0.200548172,0.902969837,6.492863178,8.595612049,11253.49101,,,
16,60,0.955600023,0.210878849,0.949669838,5.595533371,7.711682081,11678.02304,,,
17,60,1.033788919,0.173827171,0.909499884,8.082127094,10.19924307,10626.69798,,,
18,60,0.952011108,0.171592951,0.815389395,3.940952539,5.879945993,11169.33301,,,
19,60,0.975272894,0.226396799,0.930841208,6.352032185,8.484543085,11117.71721,,,
20,60,1.010033846,0.238709927,0.932075024,3.727589369,5.908408165,10984.3125,,,
