seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.977274179,0.197488785,0.995688915,2.101809978,4.272261858,14838.6406,,4.276913047,14029.03412
12,60,0.952707767,0.19546628,1.011632919,1.998525858,4.158332825,15005.24875,,,
13,60,0.939122915,0.201632977,1.017677069,2.246384859,4.40481782,15303.88926,,,
14,60,1.027870893,0.279081106,0.956269979,1.777961016,4.041182995,12047.2364,,,
15,60,1.001407146,0.216994762,0.993287086,1.954819202,4.166508198,14162.2763,,,
16,60,0.965070963,0.168545008,1.015640974,2.049506903,4.198763847,14823.79261,,,
17,60,1.148277044,0.213744164,1.034505367,1.982010603,4.378537178,12939.81177,,,
18,60,1.018553972,0.183500051,1.101773739,2.048783064,4.352610826,13749.32762,,,
19,60,1.05239296,0.377646685,1.045892954,2.012056351,4.487988949,13777.05564,,,
20,60,1.017100096,0.247632027,1.011129856,2.032263994,4.308125973,13643.06222,,,
