seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.968491077,0.251356363,1.082418919,5.008741617,7.311007977,11607.68052,,8.152490973,11467.24758
12,60,0.944349766,0.199464798,0.802495956,5.773178577,7.719489098,12144.36084,,,
13,60,0.933398247,0.175824165,0.870351076,4.618593454,6.598166943,12492.83698,,,
14,60,0.925898075,0.273572922,0.923168898,7.752923012,9.875562906,11021.44871,,,
15,60,0.996304035,0.128601789,0.901870251,6.868910789,8.895686865,11345.40664,,,
16,60,0.995193005,0.227009058,0.985811949,3.960803032,6.168817043,12046.65275,,,
17,60,0.975637674,0.171472311,0.816179991,5.840261936,7.803551912,11103.72623,,,
18,60,0.966063023,0.235470057,0.855881929,7.409970045,9.467385054,11305.35019,,,
19,60,0.929306746,0.210339069,0.885062933,5.544302225,7.569010973,10587.27946,,,
20,60,0.96676302,0.190464973,0.907325983,8.051676989,10.11623096,11017.73344,,,
