seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.015494347,0.210804939,1.048870087,2.081227779,4.356397152,14436.62647,,4.3625489,14233.40771
12,60,1.055391073,0.194703817,0.942204237,2.110152006,4.302451134,14183.24687,,,
13,60,0.956944942,0.172156096,0.966495991,2.240680933,4.336277962,14708.01303,,,
14,60,1.055398226,0.315706968,1.041625023,1.926077843,4.33880806,13570.36422,,,
15,60,0.984174967,0.210593224,0.984214067,2.085884571,4.264866829,14542.97296,,,
16,60,1.056644917,0.210801125,0.960811138,2.248421669,4.476678848,14680.70322,,,
17,60,1.061774254,0.271646023,1.133062124,2.143815517,4.610297918,14232.15371,,,
18,60,1.006271124,0.213824987,1.022758961,2.050645113,4.293500185,14136.88209,,,
19,60,1.052437067,0.210083961,1.061147213,1.966971874,4.290640116,13732.3446,,,
20,60,0.997687817,0.211810112,1.019870996,2.126201868,4.355570793,14110.76988,,,
