seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.958312988,0.174337864,0.927554131,14.52642703,16.58663201,11181.12515,,15.22017236,11041.96806
12,60,0.976684809,0.212351084,1.031021118,14.86856008,17.08861709,11015.19802,,,
13,60,0.977380037,0.145907164,0.932437181,9.316926479,11.37265086,11726.65179,,,
14,60,0.937289,0.249674797,1.043853998,19.56505227,21.79587007,10264.46427,,,
15,60,0.955366135,0.215489149,0.968519926,10.052212,12.19158721,11203.98538,,,
16,60,0.930212259,0.20055294,0.965342999,10.43502855,12.53113675,11601.68715,,,
17,60,0.945698261,0.235063076,1.027323008,16.78376079,18.99184513,11069.26068,,,
18,60,0.986080885,0.214404821,0.971626997,14.56614709,16.73825979,10810.02444,,,
19,60,0.98153615,0.216197014,0.919390202,14.9705534,17.08767676,10621.86565,,,
20,60,0.920339108,0.173673153,0.990763664,5.732671976,7.817447901,10925.41807,,,
