seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.949072838,0.285036087,1.020613909,1.772564888,4.027287722,15295.87526,,4.080365086,14483.94808
12,60,1.093957901,0.16126895,1.010906219,1.779986858,4.046119928,14625.59445,,,
13,60,1.065639973,0.207074881,1.06075716,1.853623629,4.187095642,16877.58934,,,
14,60,1.087124109,0.218677998,0.938319206,1.677073717,3.92119503,11475.9861,,,
15,60,0.988507032,0.238436222,1.000225782,1.82227397,4.049443007,14932.20094,,,
16,60,1.071604967,0.230755091,1.002594948,1.801007032,4.105962038,16025.84872,,,
17,60,1.008677006,0.266963243,0.973048687,1.854886055,4.103574991,14733.98545,,,
18,60,1.065325975,0.302148104,1.135678768,1.78024745,4.283400297,14039.35499,,,
19,60,0.940232992,0.263672829,1.009567022,1.754466295,3.967939138,12526.63833,,,
20,60,0.978132963,0.265804768,1.117293119,1.750402212,4.111633062,14306.40724,,,
