seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.968058109,0.178669691,0.916199923,7.880506039,9.943433762,12465.47084,,17.03149972,10203.09944
12,60,0.920804739,0.204195023,0.81753397,18.68124342,20.62377715,11848.97733,,,
13,60,0.923787117,0.197296143,0.906555891,7.866194963,9.893834114,12668.95192,,,
14,60,0.930917978,0.228666782,0.929261208,18.68142819,20.77027416,6186.11525,,,
15,60,0.915208817,0.202151775,0.966859818,11.76489854,13.84911895,10144.96768,,,
16,60,0.945025921,0.153580904,0.876274109,12.13177085,14.10665178,11886.9425,,,
17,60,0.910177946,0.256969929,1.054891825,19.9002533,22.122293,8211.732272,,,
18,60,0.955191135,0.195883036,0.813147068,12.84430003,14.80852127,9447.717524,,,
19,60,0.944500923,0.180559874,0.911012173,19.66962504,21.70569801,9597.163543,,,
20,60,0.9305439,0.203768015,0.931151867,20.42593122,22.491395,9572.955548,,,
