seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.037506104,0.246265173,1.14245677,1.832940817,4.259168863,15096.69612,,4.055653453,14585.90258
12,60,0.99212575,0.161768913,0.917459011,1.840934277,3.912287951,14818.52109,,,
13,60,1.015292883,0.223639011,0.990444899,1.922831297,4.15220809,15094.26081,,,
14,60,0.979537964,0.21003294,0.958335876,1.833612919,3.981519699,14251.61816,,,
15,60,0.975296021,0.14363575,1.000159979,1.836606503,3.955698252,14545.86864,,,
16,60,1.040874958,0.216399908,1.042123795,1.914838314,4.214236975,15433.33441,,,
17,60,1.056481838,0.202724695,1.05675602,1.82393527,4.139897823,14015.74374,,,
18,60,1.006222248,0.180984974,0.995908737,1.827869177,4.010985136,14821.14226,,,
19,60,0.97957015,0.210876942,1.016458035,1.782300711,3.989205837,14007.70949,,,
20,60,1.011867046,0.167264938,0.969717026,1.792476892,3.941325903,13774.1311,,,
