seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.952066183,0.233116865,0.890350103,4.531408787,6.606941938,11521.16062,,7.961948705,11416.96064
12,60,1.003079891,0.130305052,0.840572119,4.459243774,6.433200836,11638.07107,,,
13,60,0.95737505,0.215504885,0.91802597,4.737250328,6.828156233,11606.56688,,,
14,60,0.933059216,0.229911089,0.911241055,7.698917866,9.773129225,11323.61311,,,
15,60,0.956188917,0.195188999,0.96815896,6.509522915,8.629059792,11380.82374,,,
16,60,0.956524134,0.235978127,0.891069174,10.61833572,12.70190716,11469.6636,,,
17,60,0.988088846,0.179966211,0.834019899,6.465960026,8.468034983,11190.03106,,,
18,60,0.962871075,0.192773819,1.008828163,4.283547878,6.448020935,11550.24527,,,
19,60,0.944359779,0.207194805,0.907139063,4.717331171,6.776024818,11249.25563,,,
20,60,0.935571909,0.248468876,1.055074215,4.71589613,6.955011129,11240.17544,,,
