seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.925288916,0.221229792,1.087687969,6.448872328,8.683079004,11719.47248,,16.96794245,11461.68533
12,60,0.937111855,0.245034933,0.920914888,15.40322328,17.50628495,11981.91585,,,
13,60,0.977236986,0.148561001,0.972158909,14.86341429,16.96137118,11732.23245,,,
14,60,0.969639063,0.216344118,1.136939049,20.70258975,23.02551198,11327.52181,,,
15,60,0.941958904,0.208074093,0.984756947,16.89512587,19.02991581,11440.09973,,,
16,60,0.944730997,0.213317156,1.045816183,14.68578076,16.8896451,11895.78376,,,
17,60,0.933023214,0.213696003,1.039319038,10.08588171,12.27191997,10948.23895,,,
18,60,0.932271004,0.24243784,0.921313047,17.80608797,19.90210986,11701.98768,,,
19,60,0.964372873,0.188237906,1.047600985,15.180511,17.38072276,10934.36662,,,
20,60,0.957107306,0.220497131,0.994245768,15.8570137,18.02886391,10935.23394,,,
