seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.992760181,0.233810902,1.019440889,6.428411961,8.674423933,11374.68234,,7.280225492,11384.51643
12,60,0.964874029,0.182838917,0.901633024,3.873828888,5.923174858,11755.28172,,,
13,60,0.967561007,0.211782932,0.971922874,4.700773239,6.852040052,11947.83859,,,
14,60,0.958878994,0.224869013,0.95033884,3.838463306,5.972550154,11259.86099,,,
15,60,0.931427956,0.205998182,0.842806101,4.711534739,6.691766977,11230.97812,,,
16,60,0.953814745,0.16925621,0.810309887,6.114748001,8.048128843,11598.53077,,,
17,60,0.952758074,0.169625759,0.920734882,5.289498329,7.332617044,11286.3641,,,
18,60,0.934372902,0.226253033,0.912330866,4.511465311,6.584422112,11434.56088,,,
19,60,0.937658072,0.167024136,0.909599066,6.901315689,8.915596962,10878.8128,,,
20,60,0.9509058,0.223613739,1.014791965,5.618222475,7.807533979,11078.25401,,,
