seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.978456259,0.201274157,0.847879887,5.642844677,7.670454979,12052.00127,,8.143939662,11564.27902
12,60,0.946794271,0.207634211,0.840779066,4.31733036,6.312537909,12180.61063,,,
13,60,0.938181162,0.205122948,0.973789215,3.710703611,5.827796936,12233.1468,,,
14,60,0.95553112,0.211200953,0.929147005,7.884894848,9.980773926,11063.69074,,,
15,60,0.936568975,0.214972973,0.968140125,4.606940031,6.726622105,11540.09117,,,
16,60,0.974663973,0.167527199,0.859596729,5.231539011,7.233326912,12389.89852,,,
17,60,0.920010567,0.142692089,0.752723932,9.99527669,11.81070328,10856.27231,,,
18,60,0.972565889,0.186719894,0.905139208,4.174955845,6.239380836,11820.13491,,,
19,60,0.973587036,0.273543835,0.855317831,10.68446708,12.78691578,10780.48455,,,
20,60,0.942904949,0.261019945,0.923359871,4.723599195,6.850883961,10726.45931,,,
