seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,
11,5000,0.577973843,0.258759975,4.637281895,0.724802256,6.198817968,8225.357636,,5000,0.542861676,0.257660413,4.374374008,0.686881065,5.861777163,7162.498182
11,10000,1.131417274,0.336485863,3.879029036,1.937696934,7.284629107,16018.52414,,10000,1.107044983,0.351931572,4.295588541,1.8462816,7.600846696,14177.08164
11,15000,1.680504084,0.335623026,4.32680583,3.737726927,10.08065987,24064.8659,,15000,1.711250591,0.438117003,4.40565505,3.60203476,10.1570574,21140.41468
11,20000,2.36305809,0.477928877,4.201182127,6.143676996,13.18584609,32203.64264,,20000,2.336559558,0.544536638,4.412913322,5.961794901,13.25580442,28137.43769
12,5000,0.553133011,0.27768302,4.304334164,0.664086819,5.799237013,8151.267328,,,,,,,,
12,10000,1.135955095,0.341751099,4.268661976,1.810904741,7.557272911,16300.03832,,,,,,,,
12,15000,1.712992907,0.466526031,4.693872213,3.57619381,10.44958496,24201.59261,,,,,,,,
12,20000,2.333657026,0.435672045,4.11404705,5.907296896,12.79067302,32071.37071,,,,,,,,
13,5000,0.555571795,0.256376028,4.179895163,0.775965929,5.767808914,8352.496831,,,,,,,,
13,10000,1.102992058,0.364402056,4.25078702,2.179359674,7.897540808,16637.77279,,,,,,,,
13,15000,1.688114882,0.467185259,4.712710857,3.962163925,10.83017492,24814.18993,,,,,,,,
13,20000,2.29265523,0.588117123,4.52006197,6.419574738,13.82040906,32981.13046,,,,,,,,
14,5000,0.529674053,0.239421129,4.334364176,0.620354652,5.723814011,5167.025346,,,,,,,,
14,10000,1.085740805,0.321875095,4.248660326,1.677433968,7.333710194,10254.9408,,,,,,,,
14,15000,1.696466923,0.43229413,4.088984728,3.338644266,9.556390047,15385.99764,,,,,,,,
14,20000,2.375882149,0.375692129,4.44076705,5.632938623,12.82527995,20382.6305,,,,,,,,
15,5000,0.565299034,0.246418238,3.470565796,0.661636829,4.943919897,7283.776119,,,,,,,,
15,10000,1.082670212,0.356788874,4.384697199,1.819381952,7.643538237,14196.78205,,,,,,,,
15,15000,1.723402023,0.419300795,4.244532347,3.561050892,9.948286057,20973.83463,,,,,,,,
15,20000,2.317737103,0.695043087,4.619752884,5.912256002,13.54478908,28142.18297,,,,,,,,
16,5000,0.52965498,0.274609089,4.825443029,0.71580863,6.345515728,7875.004026,,,,,,,,
16,10000,1.095360994,0.34057188,4.148869991,1.883428335,7.468231201,15776.89778,,,,,,,,
16,15000,1.71610713,0.500417948,4.619266033,3.645081758,10.48087287,23518.69776,,,,,,,,
16,20000,2.28863287,0.443482876,4.397837162,6.110675097,13.240628,31170.40511,,,,,,,,
17,5000,0.526126146,0.249304056,4.523829699,0.660143137,5.959403038,6146.46446,,,,,,,,
17,10000,1.095103979,0.324069977,4.207912922,1.764437914,7.391524792,12161.53585,,,,,,,,
17,15000,1.731740952,0.408707857,4.312496185,3.507521868,9.960466862,18228.42278,,,,,,,,
17,20000,2.360574007,0.629814148,4.597074986,5.805407763,13.3928709,24166.02567,,,,,,,,
18,5000,0.533492804,0.257711887,4.291067123,0.671200037,5.753471851,6723.567973,,,,,,,,
18,10000,1.133725166,0.33975482,4.727094889,1.768723965,7.96929884,13433.09565,,,,,,,,
18,15000,1.749722958,0.451786995,4.739960194,3.503794193,10.44526434,20164.1256,,,,,,,,
18,20000,2.357683897,0.579582214,4.631563902,5.865204811,13.43403482,26870.18714,,,,,,,,
19,5000,0.523139954,0.252696753,4.365442991,0.669997454,5.811277151,6939.613652,,,,,,,,
19,10000,1.094347,0.415889025,4.26544714,1.773467779,7.549150944,13725.97294,,,,,,,,
19,15000,1.756015301,0.504451036,4.37332201,3.521248817,10.15503716,20316.23763,,,,,,,,
19,20000,2.353377104,0.519244671,4.079549074,5.851749182,12.80392003,27077.72879,,,,,,,,
20,5000,0.534551144,0.263623953,4.811516047,0.704814911,6.314506054,6760.408444,,,,,,,,
20,10000,1.113137245,0.377727032,4.574724913,1.847980738,7.913569927,13265.25611,,,,,,,,
20,15000,1.657438755,0.394876957,3.944600105,3.666921139,9.663836956,19736.18228,,,,,,,,
20,20000,2.322338104,0.700789213,4.52729702,5.969168901,13.51959324,26309.07291,,,,,,,,
