seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.989223957,0.222072124,1.077318907,7.17142725,9.460042238,12119.73253,,7.114763284,11744.78235
12,60,0.97679472,0.206116915,1.029118061,3.481351376,5.693381071,12236.84651,,,
13,60,0.916973114,0.222201109,1.041237116,5.28246665,7.462877989,12197.00466,,,
14,60,0.944187164,0.200485945,0.99004221,5.089118719,7.223834038,11412.21385,,,
15,60,0.932640314,0.205955267,1.007289886,3.184018612,5.329904079,11724.94785,,,
16,60,0.949488163,0.243479967,1.088902235,4.282542467,6.564412832,12481.10941,,,
17,60,0.941118956,0.197194099,1.014992714,5.492169142,7.645474911,11212.49615,,,
18,60,0.929503918,0.204165936,0.924729109,4.744729042,6.803128004,11995.02235,,,
19,60,0.94412303,0.273529768,1.069378138,6.464157104,8.75118804,11131.89422,,,
20,60,0.962007046,0.231114864,1.10236311,3.917904615,6.213389635,10936.55594,,,
