seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.967000961,0.185860157,0.935969114,9.678251028,11.76708126,11523.29042,,14.90291483,11085.20104
12,60,0.901015759,0.223576069,1.029081106,8.95201087,11.1056838,11104.55625,,,
13,60,0.945329905,0.237052917,1.041926861,9.050940275,11.27524996,12247.46877,,,
14,60,0.931770802,0.200180054,1.039943933,8.245969296,10.41786408,9716.190069,,,
15,60,0.949985027,0.190210104,0.970481157,14.40770173,16.51837802,11365.15199,,,
16,60,0.904518843,0.27097702,1.220975161,18.90967107,21.30614209,11894.21459,,,
17,60,0.94152689,0.210270882,1.002702236,15.30243707,17.45693707,11198.42663,,,
18,60,0.972967863,0.183374166,0.918306112,10.78298712,12.85763526,10935.43336,,,
19,60,0.947887182,0.185596943,0.987708807,18.80196309,20.92315602,10066.98015,,,
20,60,0.95186305,0.211752892,1.061569214,13.17583561,15.40102077,10800.29819,,,
