seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.93483901,0.266044855,1.1523242,18.89488387,21.24809194,11610.98444,,17.74376984,11307.45157
12,60,0.942203045,0.184834957,0.925742865,12.61114907,14.66392994,11599.98335,,,
13,60,0.968163729,0.243831158,0.995291233,17.88223696,20.08952308,11587.93051,,,
14,60,0.962156057,0.192078114,0.921571016,19.23948264,21.31528783,11075.67622,,,
15,60,0.945420027,0.141749144,0.973996878,12.92553473,14.98670077,11294.12657,,,
16,60,0.954826832,0.241744757,1.006980181,16.79294229,18.99649405,11829.19885,,,
17,60,0.935596943,0.221351147,1.047232866,16.55291009,18.75709105,10957.10876,,,
18,60,0.956095934,0.175437927,0.970721006,8.31146431,10.41371918,11541.29215,,,
19,60,0.957402229,0.209722042,1.016237974,20.00649953,22.18986177,10855.585,,,
20,60,0.972374916,0.193532944,0.970310926,12.64077997,14.77699876,10722.62988,,,
