seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.994132996,0.244909763,1.076247931,1.747650146,4.062940836,14878.39637,,4.047351503,14751.99584
12,60,0.963319063,0.270769358,1.01632905,1.806509495,4.056926966,15849.20149,,,
13,60,1.016067028,0.218885899,1.003120899,1.850599051,4.088672876,16457.3896,,,
14,60,0.971433878,0.25937295,1.019289732,1.759750128,4.009846687,14139.26199,,,
15,60,1.048967361,0.22115469,1.006705046,1.796972036,4.073799133,14582.27937,,,
16,60,1.05836916,0.214436054,0.985885143,1.798461676,4.057152033,15661.02792,,,
17,60,1.021622896,0.166594028,0.94958806,1.79565382,3.933458805,14020.34103,,,
18,60,0.975434065,0.191554785,0.98571825,1.845046759,3.997753859,14540.9392,,,
19,60,1.084964752,0.301407814,1.095147848,1.764461517,4.245981932,13386.44533,,,
20,60,1.017591715,0.132223845,1.027697086,1.769469261,3.946981907,14004.67607,,,
