seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.006179094,0.19231081,0.987890005,1.72589016,3.912270069,14896.15828,,3.947663736,14789.34792
12,60,1.069363832,0.277914762,0.907569885,1.816660643,4.071509123,15966.67753,,,
13,60,1.034349203,0.175974846,0.916892767,1.849166155,3.976382971,16433.7395,,,
14,60,1.0450418,0.243881941,1.016288996,1.745363474,4.05057621,14149.57656,,,
15,60,0.960590124,0.20302701,0.884272814,1.788232088,3.836122036,14653.76097,,,
16,60,0.966924906,0.1735847,0.895385981,1.752864599,3.788760185,15702.02547,,,
17,60,1.01040411,0.190340996,0.93930912,1.789248705,3.929302931,14053.55857,,,
18,60,1.037688017,0.192987919,0.877795935,1.730767012,3.839238882,14611.78072,,,
19,60,1.059645176,0.242120266,0.989867926,1.867843628,4.159476995,13433.19247,,,
20,60,1.089485168,0.148370028,0.91184473,1.763298035,3.912997961,13993.00913,,,
